segment_id,ebook_id,source_cleaned_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,start_anchor,end_anchor,artifact_status,artifact_kind,output_shard_path,output_byte_start,output_byte_end,output_sha256
pg19428:seg0015,19428,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,61790,61813,23,33baebc9399a84a789d1b7d722c10a6529dfd95e4b0cc8f671a2cc0324dbc17e,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,XXIII. RITRATTO,XXIII. RITRATTO,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2948101,2948124,33baebc9399a84a789d1b7d722c10a6529dfd95e4b0cc8f671a2cc0324dbc17e
pg19428:seg0016,19428,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,61813,62370,557,cb217c4d7ba4d6fc32c40e6f8441e6703578d58ded79080e14a8aa05e622e64b,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Ella ha i capelli biondi e gli occhi neri, Lo sguardo dolce ed il sorriso astuto, Parla talora il ciglio e il labbro","Senza ragion l'alma ha di gioia piena. Vuole la calma e brama la tempesta, Bionda con l'occhio ner, cupa e serena.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,22127,22662,3ea96af070f0f451d1975cdcce108a8d31ae85af2b8da293d1dac361b8c81f88
pg19428:seg0017,19428,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,62370,62392,22,df3ed1a615a31bfcdbcc959f6b8bd9c16bb569ac3cfcfd77eb5b5269975993ab,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,XXIV. RITRATTO,XXIV. RITRATTO,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2948125,2948147,df3ed1a615a31bfcdbcc959f6b8bd9c16bb569ac3cfcfd77eb5b5269975993ab
pg19428:seg0018,19428,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,62392,62903,511,49ede472f67d3431e30130f520e6bdc5b98bb0f9e9b39f144abec05984dbf7b8,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Col nero e lungo sguardo e con l'arcana Vaghezza del sorriso che indovina, Con la raccolta sua chioma corvina E co",ce. Dagli ornati scalini ecco s'appresta.. E sullo smalto di quel ciel felice Spicca il profilo della bruna testa.,materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,22663,23151,c1d2bf5ee594b3f8cca6106f37a8f532acb44bb2b54439b3d5d51d8bdc2f5d8c
pg19428:seg0019,19428,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,62903,62914,11,e3ee3661957a8365fdd5811e2412daf4886ffe155684a0044a9890af8dd83892,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,XXV.,XXV.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2948148,2948159,e3ee3661957a8365fdd5811e2412daf4886ffe155684a0044a9890af8dd83892
pg19428:seg0020,19428,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,62914,63462,548,4faccc9f60052dbdbfa7d2c7e386155ce6f3e78848324c9ebb39507219d980a4,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"È un castello feudale in miniatura, Dall'abbandono sorto in nuovo aspetto; Sei secoli passaron sul suo tetto E or","E ne sembra il castello, allor che i rai Vibran del sol che la torre sovrasta, Gioiel di pietra legato in argento.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,23152,23680,71c08d43b13fba33c4a10a8e4991592f9f6579434c9cdc28751840cf2b39c9b9
pg19428:seg0021,19428,2b4aaa476af2dca03101d8f6d878f3b8d69c562d954f537a6a5db37bc1be1d69,63462,80740,17278,d06c0eb7c75dd34ce6f54f30de4209b1bf52d75becf529216eb57097732921c7,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"XXVI. RASSOMIGLIANZA Vidi l'umido labbro e pur procace Lo sguardo per lussuria semispento, E il ciglio pien d",213 XXXVIII. Interno 217 XXXIX. _In fondo ai chiari abissi prezïosi_ 219,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2948160,2965558,d06c0eb7c75dd34ce6f54f30de4209b1bf52d75becf529216eb57097732921c7
pg19429:seg0001,19429,debb3c4661ed55518ab75ea5985c44c9bb0f562fed7e0cad638fbc1d0f0d5d26,0,238933,238933,debb3c4661ed55518ab75ea5985c44c9bb0f562fed7e0cad638fbc1d0f0d5d26,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Produced by Claudio Paganelli, Carlo Traverso and the Online Distributed Proofreading Team at http://www.pgdp.net (This",................... 293. Le Sale di ricovero............ 304. La Guida....................... 313. _Con permissione._,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2965559,3206985,debb3c4661ed55518ab75ea5985c44c9bb0f562fed7e0cad638fbc1d0f0d5d26
pg19524:seg0001,19524,a9c7d152ff17717a79c69e3d2aa4496d33d835754f2d605d62d41b1777458b6b,0,459218,459218,a9c7d152ff17717a79c69e3d2aa4496d33d835754f2d605d62d41b1777458b6b,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at http://www.pgdp.net (Image",» » duodecimo ed ultimo » 344 NOTA » 347,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3206986,3668972,a9c7d152ff17717a79c69e3d2aa4496d33d835754f2d605d62d41b1777458b6b
pg19558:seg0001,19558,2d5871187e7e0b3aa47a78b77648b589cfbed3157c02c14fb6861cb467191b5c,0,267413,267413,2d5871187e7e0b3aa47a78b77648b589cfbed3157c02c14fb6861cb467191b5c,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Produced by Claudio Paganelli, Carlo Traverso and the Online Distributed Proofreading Team at http://www.pgdp.net (This",........... 247. La morte di Dante............. 285. Con permissione. PRESSO GIUSEPPE BOCCA LIBRAJO DI S. M.,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3668973,3938520,2d5871187e7e0b3aa47a78b77648b589cfbed3157c02c14fb6861cb467191b5c
pg19688:seg0001,19688,a4b09553e7635c38f2dba1f928e892f931fc58f84d2f43b8494205569928da4b,0,26489,26489,a4b09553e7635c38f2dba1f928e892f931fc58f84d2f43b8494205569928da4b,include_record_text,historical_general,retained_primary_text,,"Produced by Massimiliano Zattera, Claudio Paganelli and the Distributed Proofreaders Europe team (http://dp.rastko.net).",el testo originale. [7] Comm.^{rie} nel testo originale. [8] Salut.^{ra} Incar.^{ne} del S.^{re} nel testo originale.,materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,98752,125242,a4b09553e7635c38f2dba1f928e892f931fc58f84d2f43b8494205569928da4b
pg19808:seg0001,19808,2179d20510bf0ddab8d4963b092abd88f5ad2c13b820364bc2a4b105be708e8c,0,621048,621048,2179d20510bf0ddab8d4963b092abd88f5ad2c13b820364bc2a4b105be708e8c,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Claudio Paganelli, Carlo Traverso and the Online Distributed Proofreading Team at http://www.pgdp.net (Image","35. Coltura del quarto periodo, dal ritorno dei papi alla chiamata di Carlo VIII 291",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,13956655,14583748,2179d20510bf0ddab8d4963b092abd88f5ad2c13b820364bc2a4b105be708e8c
pg19886:seg0001,19886,5e1e2833b5dbfaaacd096b95da2c993151add61e4ecf95ac0a019b9bac0977e0,0,537411,537411,5e1e2833b5dbfaaacd096b95da2c993151add61e4ecf95ac0a019b9bac0977e0,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at http://www.pgdp.net (Image",................................................. » 333 GLOSSARIO............................................. » 383,materialized_in_record_artifact,historical_non_sonnet_poetry,data/processed/project_gutenberg_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3938521,4480156,5e1e2833b5dbfaaacd096b95da2c993151add61e4ecf95ac0a019b9bac0977e0
pg19888:seg0001,19888,ad0a5e9dfc9a1aeb548268e229ce87f7905435653aa569f7c77092abe22b107d,0,233480,233480,ad0a5e9dfc9a1aeb548268e229ce87f7905435653aa569f7c77092abe22b107d,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at http://www.pgdp.net (This",. . . . . . . . » 143 Elogi funebri . . . . . . . . » 155 Vecchi giovinastri . . . . . . » 173,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,14583749,14818935,ad0a5e9dfc9a1aeb548268e229ce87f7905435653aa569f7c77092abe22b107d
pg19894:seg0001,19894,2bf820cd3aaaba2078cdbaca6ff4e6b8c4e93003949c84c3e822498e148f2f5e,0,55772,55772,2bf820cd3aaaba2078cdbaca6ff4e6b8c4e93003949c84c3e822498e148f2f5e,conditioned_not_activated,conditioned_language_variant,conditioned_language_experiment_not_authorized,,Produced by Carlo Traverso and the Online Distributed Proofreading Team at http://www.pgdp.net (This file was produced f,Mistica..........................» 83 A Venezia........................» 85 Adio!............................» 86,materialized_in_record_artifact,conditioned_source_variants,data/processed/project_gutenberg_resolved_v1/conditioned_source_variants/part-0001.txt,0,56458,2bf820cd3aaaba2078cdbaca6ff4e6b8c4e93003949c84c3e822498e148f2f5e
pg20062:seg0001,20062,2e32e0a7dbcad2794db2037e0590a353eaf2a2e2f634f5cfafe28da576ec2412,0,1515759,1515759,2e32e0a7dbcad2794db2037e0590a353eaf2a2e2f634f5cfafe28da576ec2412,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net","sorgere, che per virtù di mani gagliarde, di senno antico, e di cuori divinamente innamorati della immortalità. FINE.",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,14818936,16346319,2e32e0a7dbcad2794db2037e0590a353eaf2a2e2f634f5cfafe28da576ec2412
pg20094:seg0001,20094,58e36ca7368c26fd56aaf8eef20e431c9409204b6c94d55b4260d1a378cd9835,0,490858,490858,58e36ca7368c26fd56aaf8eef20e431c9409204b6c94d55b4260d1a378cd9835,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Claudio Paganelli, Carlo Traverso and the Online Distributed Proofreading Team at http://www.pgdp.net (Image",« 237 INDICE DEI NOMI E DELLE COSE NOTEVOLI « 243,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,16346320,16841449,58e36ca7368c26fd56aaf8eef20e431c9409204b6c94d55b4260d1a378cd9835
pg20182:seg0001,20182,14f6b5c7694c7e82fe0f507bd74b02f8b3e378d48b677b8214c57a5f9c5a0fd2,0,108632,108632,14f6b5c7694c7e82fe0f507bd74b02f8b3e378d48b677b8214c57a5f9c5a0fd2,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at http://www.pgdp.net (This","E GALLI__ di _G. Galli & Lelio Omodei-Zorini_, successi a _Chiesa-Omodei-Guindani_, Galleria Vittorio Emanuele, Milano.",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,16841450,16950697,14f6b5c7694c7e82fe0f507bd74b02f8b3e378d48b677b8214c57a5f9c5a0fd2
pg20639:seg0001,20639,d03dbfd4dd61e407c07a40cf2b9e4c848d9ea1031176ed8604d12ad9d062b8da,0,452047,452047,d03dbfd4dd61e407c07a40cf2b9e4c848d9ea1031176ed8604d12ad9d062b8da,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at http://www.pgdp.net (This",a per missioni diplomatitiche P. 323 Il vecchio trasalì e spalancò gli occhi; ero il suo _Corsivo_ =Maiuscoletto=,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,16950698,17406077,d03dbfd4dd61e407c07a40cf2b9e4c848d9ea1031176ed8604d12ad9d062b8da
pg21423:seg0001,21423,e88c07d0491273cb88f55a7d20a46b7f0c601b460cef2d0f0358c59537e05063,0,151784,151784,e88c07d0491273cb88f55a7d20a46b7f0c601b460cef2d0f0358c59537e05063,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at http://www.pgdp.net (This",INDICE L'Infedele Pag. 3 Dissidio » 177 L'attesa » 199 Zig-Zag » 219,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,17406078,17559182,e88c07d0491273cb88f55a7d20a46b7f0c601b460cef2d0f0358c59537e05063
pg21424:seg0001,21424,c26d02c6a5a5b28789c1f02332105708e95b1241ec068022216d4e28f83b3c06,0,667,667,74712eb1c80ff26085d70279ef008e4798538c8ffaca456ecce5d2bcfc69c87c,include_record_text,historical_general,retained_primary_text,,"Produced by Claudio Paganelli, Carlo Traverso and the Online Distributed Proofreading Team at http://www.pgdp.net (Image",Á LETTERARIA GIUGNO MCMXVIII--49326 A PIO RAJNA E GIROLAMO VITELLI I VITA DI DANTE I PROPOSIZIONE,materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,125243,125911,74712eb1c80ff26085d70279ef008e4798538c8ffaca456ecce5d2bcfc69c87c
pg21424:seg0002,21424,c26d02c6a5a5b28789c1f02332105708e95b1241ec068022216d4e28f83b3c06,667,122958,122291,76e471d7b53d83c092e4857aa6cc2c372abe2a761e3ccef71ee1bd3811f3f2c3,exclude_embedded_canonical_text,excluded,embedded_text_exists_in_canonical_reference,bibit:bibit000101;current:ll_boccaccio_trattatello,"Solone, il cui petto un umano tempio di divina sapienzia fu reputato, e le cui sacratissime leggi sono ancora alli prese","iltá, con quella divozione, con quella affezione che io posso maggiore, non quelle, né cosí grandi come si converrieno,",not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg21424:seg0003,21424,c26d02c6a5a5b28789c1f02332105708e95b1241ec068022216d4e28f83b3c06,122958,542432,419474,c9bfb51b8c233b2f74765497c1b17d2424617efc5b326da6f0ff029751decdff,include_record_text,historical_general,retained_primary_text,,"ma quelle che io posso, rendo, benedicendo in eterno il suo nome e 'l suo valore. II REDAZIONI COMPENDIOSE DELLA VI",237 II. Senso allegorico 257,materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,125912,551700,c9bfb51b8c233b2f74765497c1b17d2424617efc5b326da6f0ff029751decdff
pg21683:seg0001,21683,676b0e4842c6d1ad92951f066272be9f4486e7af7bdd993bfd1eeafbecb88030,0,178496,178496,676b0e4842c6d1ad92951f066272be9f4486e7af7bdd993bfd1eeafbecb88030,include_record_text,historical_general,retained_primary_text,,Produced by Claudio Paganelli and the Online Distributed Proofreading Team at http://www.pgdp.net (Images generously mad,"avola. LECCARDO. Spettatori, ho la gola tanto stretta che non posso parlare. Andate in pace e fate segno d'allegrezza.",materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,551701,731908,676b0e4842c6d1ad92951f066272be9f4486e7af7bdd993bfd1eeafbecb88030
pg22025:seg0001,22025,dd56bd0306e1a2419c9b78077f276c5520d4d62bbf88cea7eed83059e2f8fd44,0,146058,146058,c6ade54094b2765c6e66aa269a8c3385e672039399fdac1253475cbe290ac359,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (Imag","_ _=Il Duca di LODI.=_ L. S. Per l'Imperatore e Re, _Il Ministro Segretario di Stato, A. ALDINI._",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,17559183,17706196,c6ade54094b2765c6e66aa269a8c3385e672039399fdac1253475cbe290ac359
pg22025:seg0002,22025,dd56bd0306e1a2419c9b78077f276c5520d4d62bbf88cea7eed83059e2f8fd44,146058,146421,363,c3f901eb9a4ea17468442a40bb4a806521aacee72d5d61cd3abc2d2636794e5e,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,NOTA DEL TRASCRITTORE. Abbiamo indicato il _corsivo_ e il =Maiuscoletto=. I seguenti refusi sono stati corretti:,"eale, i i quali 18. E creata nel seno del senato una commissione 96. Una dopla di questa dichiarazione sarà deposta",not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg22026:seg0001,22026,08434db3a1e476f2a5060196b6ce0d28dc09cc6aa37030e294df37679dde5961,0,655159,655159,8261a28ae75187e1a24f2c344efd362ecc8c4219cdbc2c9d7bfe30b6b619f97c,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (This",89 » XXIX.--Ultima scena » 105 » XXX.--Conclusione » 120,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,17706197,18366280,8261a28ae75187e1a24f2c344efd362ecc8c4219cdbc2c9d7bfe30b6b619f97c
pg22026:seg0002,22026,08434db3a1e476f2a5060196b6ce0d28dc09cc6aa37030e294df37679dde5961,655159,656518,1359,6c10bc9c90278bde3b860842c9909bf49ea58dd23bb00d8b9ba45a9e37d38c83,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,"NOTA DEL TRASCRITTORE: I seguenti refusi sono stati corretti; indichiamo l'originale, con (sostituzioni) ed [omiss","(ahimè) a questi tempi di periglio, nei (noi) capi e tutori Un plutone (plotone) di soldati caricò gli archibusi.",not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg22498:seg0001,22498,9bc8b9b950aa7e298c33ffa6e4205423ab6e343b4985a3035c4e94be6d043e18,0,137620,137620,9bc8b9b950aa7e298c33ffa6e4205423ab6e343b4985a3035c4e94be6d043e18,include_record_text,historical_general,retained_primary_text,,Produced by Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (Images generously ma,La Cintia » 91 Gli duoi fratelli rivali » 195 Lo astrologo. » 303,materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,731909,870859,9bc8b9b950aa7e298c33ffa6e4205423ab6e343b4985a3035c4e94be6d043e18
pg22502:seg0001,22502,f7cb52c414d1c0c002aa3ebc9a124320d9b938ab2ae814f5b1d0341387c7a432,0,467392,467392,db64f319214ed07fa82f4829a0e03b9227b62ef2d5d1aeab1e8f1cf662f8315f,include_record_text,historical_general,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (Imag","carcere, quid si esset multa videre potens? II Sonetto del medesimo all'autore",materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,870860,1343990,db64f319214ed07fa82f4829a0e03b9227b62ef2d5d1aeab1e8f1cf662f8315f
pg22502:seg0002,22502,f7cb52c414d1c0c002aa3ebc9a124320d9b938ab2ae814f5b1d0341387c7a432,467392,467991,599,4e800c829931d6c32c0bf0389004a13680a0bbf6f264df5c8d00281888a5beca,quarantine_sonnet_candidate,standard_sonnets,confirmed_or_unresolved_sonnet_units_are_quarantined_from_broader_text,,"Quasi fiamma che SERRA angusto luoco, s'avvien che per uscir via si procacci, ondeggia intorno, e par ch'i","Cosí il ciel, e chi può, non facci vano del tuo pronto saper l'effetto sia*, come in un tempo dilettando giovi.",materialized_in_sonnet_artifact,standard_sonnets,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,23681,24223,6d49feefd5aa291ef9f63d4be39ca390b92861d5fa6441e090daf1f865760ed7
pg22502:seg0003,22502,f7cb52c414d1c0c002aa3ebc9a124320d9b938ab2ae814f5b1d0341387c7a432,467991,807937,339946,e1ad455807682c3cd152de90eae847a59f774533898f18222de25c569815b80e,include_record_text,historical_general,retained_primary_text,,* Cosí nel testo [Ed.]. III LA ZECCA IN CONSULTA,» 381 BIBLIOGRAFIA » 391,materialized_in_record_artifact,historical_general,data/processed/project_gutenberg_resolved_v1/historical_general/part-0001.txt,1343991,1687323,e1ad455807682c3cd152de90eae847a59f774533898f18222de25c569815b80e
pg22505:seg0001,22505,8bc1afea0c4a1b153e7928e3140468c5148bd90c2f5e60b8101b4670a84bceb3,0,120304,120304,7e7871138e39d4ed1efc694073301a182a3e9a180cd77c3b9f4dfff8e47b6ce5,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (This","isioni._ Un volume in-16, L. 1,60 Legato L. 2,60. Milano · La Casa Editrice PAOLO CARRARA spedisce contro vaglia.",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,18366281,18487578,7e7871138e39d4ed1efc694073301a182a3e9a180cd77c3b9f4dfff8e47b6ce5
pg22505:seg0002,22505,8bc1afea0c4a1b153e7928e3140468c5148bd90c2f5e60b8101b4670a84bceb3,120304,121654,1350,b290f97723ff5f9c21d821b034b2f9a18deb8afb73a0e9bb38ed0dab0aef55b3,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,NOTA DEL TRASCRITTORE: ILLUSTRAZIONI FUORI TESTO DEL VOLUME: .... riaffacciandosi nell'inquadrato della fine,tà di consolazione; --Mi reputi perfettamenta guarita? chiese essa non è un sentimeno irragionevole nella donna,not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg22507:seg0001,22507,3bb5c02fff2792652536814ad41f9fe04bc825e9c834e4c597cef513c14c46fa,0,190027,190027,c43a3731450ac3edb2f15532ded80a824bb00f3d2ec98c0a03eb987feeec7993,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (This","te scuole secondarie Un volume in-16 L. 1,50--legato L. 2,50. L'Editore PAOLO CARRARA spedisce contro vaglia.",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,18487579,18679232,c43a3731450ac3edb2f15532ded80a824bb00f3d2ec98c0a03eb987feeec7993
pg22507:seg0002,22507,3bb5c02fff2792652536814ad41f9fe04bc825e9c834e4c597cef513c14c46fa,190027,190493,466,088a2dbd0ad777aceaedba2728c29c3331dd9f80aceacb74542f889211dcbe64,exclude_terminal_transcriber_note,excluded,modern_terminal_transcriber_note,,NOTA DEL TRASCRITTORE I seguenti refusi sono stati corretti: arrossendo con un segreto inespicabile rincrescimen,"la costa del soggio, che le rivegliavano in cuore l'antica pietà di sentirsene guaridata fosse anche torbidamente,",not_materialized_by_segment_decision,excluded_or_quarantined_source_segment,,,,
pg23297:seg0001,23297,553b54e8d6c587fddd0cf2da9ad1dcf433e14f0fb9b0fc93fe27a2c9193e4b16,0,125349,125349,553b54e8d6c587fddd0cf2da9ad1dcf433e14f0fb9b0fc93fe27a2c9193e4b16,include_record_text,nineteenth_century_bridge,retained_primary_text,,"E-text prepared by Chuck Greif, Claudio Paganelli, and the Project Gutenberg Online Distributed Proofreading Team (http:","tal donna; perocchè ella somigli in sua bellezza alle iddie immortali."" ILIADE: _raps. III._",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,18679233,18805621,553b54e8d6c587fddd0cf2da9ad1dcf433e14f0fb9b0fc93fe27a2c9193e4b16
pg24072:seg0001,24072,c276ace64a509f8da0a447b69c4b0413a0e1da5b1d13fa6f107742a315556ac7,0,331436,331436,c276ace64a509f8da0a447b69c4b0413a0e1da5b1d13fa6f107742a315556ac7,include_record_text,nineteenth_century_bridge,retained_primary_text,,E-text prepared by Chuck Greif and the Project Gutenberg Online Distributed Proofreading Team (http://www.pgdp.net) T,n's Easy French.= =Story of Cupid and Psyche= (Guerber). For French composition. =Super's Preparatory French Reader.=,materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,18805622,19138434,c276ace64a509f8da0a447b69c4b0413a0e1da5b1d13fa6f107742a315556ac7
pg25178:seg0001,25178,cd42a037fb67bdeb120f7abd79104c84de85501e0c5f953b1282e330bff9d337,0,776851,776851,cd42a037fb67bdeb120f7abd79104c84de85501e0c5f953b1282e330bff9d337,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (This","toro[ooro] non si sognarono neppure di vedere il dito terzo tornò, rincantucciato in una sconnessa[scommessa] vettura",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,19138435,19921539,cd42a037fb67bdeb120f7abd79104c84de85501e0c5f953b1282e330bff9d337
pg25179:seg0001,25179,21c5b5d3eee7ff202daef0a34a48d23d18b560779bbd8b7e16c20c1d0999dfa9,0,561609,561609,21c5b5d3eee7ff202daef0a34a48d23d18b560779bbd8b7e16c20c1d0999dfa9,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (This","marchesa stessa che me lo consegni, dichiarandomi [dicharandomi] voleva fare, voleva correre, e non sapeva[sasapeva]",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,19921540,20488130,21c5b5d3eee7ff202daef0a34a48d23d18b560779bbd8b7e16c20c1d0999dfa9
pg25180:seg0001,25180,1861f97d4ac59a84a912b577ee4751e2c848a5e52fcc5c264eaca55f96c9dbd4,0,704849,704849,1861f97d4ac59a84a912b577ee4751e2c848a5e52fcc5c264eaca55f96c9dbd4,include_record_text,nineteenth_century_bridge,retained_primary_text,,"Produced by Carlo Traverso, Claudio Paganelli and the Online Distributed Proofreading Team at https://www.pgdp.net (This","larono[rotolorono] a terra urlando --Fathma[Fatma] è salva! petto, e guardò[guardo]. Un cavaliere era apparso sulla",materialized_in_record_artifact,nineteenth_century_bridge,data/processed/project_gutenberg_resolved_v1/nineteenth_century_bridge/part-0001.txt,20488131,21199747,1861f97d4ac59a84a912b577ee4751e2c848a5e52fcc5c264eaca55f96c9dbd4
