candidate_id,ebook_id,title,source_record_authors,poem_author,poem_author_resolution,period_bucket,source_archive,source_url,source_kind,stanza_pattern,line_count,first_line,last_line,character_start,character_end,source_text_sha256,cleaned_source_text_sha256,candidate_decision,manual_review_resolution,manual_review_rationale,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,final_role,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_line_count,cleaned_sha256
pg35799:char135578-136194,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"So ben che 'l mio lodarvi, donna altera,","il suo cantarvi, allor lieta galoppa.",135578,136194,2135c039db5945e555e334adbd4f785476a766bc98aed17b6b891c1731147e09,135c758b94d973661bb1f740c6930cf54b4a7b980e4b8a6aa7d83cb5354940db,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,52291,52846,552,555,14,135c758b94d973661bb1f740c6930cf54b4a7b980e4b8a6aa7d83cb5354940db
pg35799:char136656-137297,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"--Vaga, solinga e dolce tortorella,",ché altrui miseria al miser è solaccio.,136656,137297,8ef012965b8359be757bb091c46e84d6580445976be982deacb1e1d227b32368,cd32b8beca2e64b7215ee3fe48728801fa439e4b7b57c017aa4eeeac4f1a1032,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,52847,53428,577,581,14,cd32b8beca2e64b7215ee3fe48728801fa439e4b7b57c017aa4eeeac4f1a1032
pg35799:char144899-145518,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,8-6,14,A l ciel or triunfando spiego l'ale;,S ovra la fama esser il ver confessa.,144899,145518,1c1faa93d7238a1d6bf1cfcf9ed20ff68034809fa6167ccc12f6cdf0ff8b99fe,66391019c2e89e54f468a341f46a913b4d3dc5e6cb61c525c99ae7a654841699,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,53429,53997,562,568,14,66391019c2e89e54f468a341f46a913b4d3dc5e6cb61c525c99ae7a654841699
pg35799:char145880-146480,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Voi che soavi accenti, alte parole,",poter tant'alto porger uman stile.,145880,146480,4af246e6ce7391f616c1998900181b892f54b2a04c4e864fe550886cc059d571,b536c6fc3a22f443a0324be38cec02fcd5799ad78f13a562a42d84080ca05caf,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,53998,54540,536,542,14,b536c6fc3a22f443a0324be38cec02fcd5799ad78f13a562a42d84080ca05caf
pg35799:char156529-157212,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"O mihi Pieriis liceat demergier undis,",Utraque quos caedens iam caret ungue manus!,156529,157212,9382ec6d2fe9ac03cb438f7d2e63e1fd11d781c5257a7f91777e87128dc7b971,3e165fedbfd8ab0a1616fddb6e61feb3c40152d1fb36c01cd910b3db96312e11,exclude_manual_not_sonnet,exclude_not_sonnet,Latin elegiac passage is not an Italian sonnet.,,,,,not_standard_sonnet_artifact,excluded_from_sonnet_corpus,not_materialized_exclude_manual_not_sonnet,,,,0,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
pg35799:char170535-171150,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Or non piú fama, or non piú 'l sparso grido",--Costei sola del ciel le grazie impetra!,170535,171150,9867a2cd9f66ebe295bf02338b337d39462c383f06488277d2997aaed99a3577,866e4a26801f0199a0dcd2a8aa2c98ae1f5dadbb226b6028b1370eaa29ea351c,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,54541,55102,551,561,14,866e4a26801f0199a0dcd2a8aa2c98ae1f5dadbb226b6028b1370eaa29ea351c
pg35799:char172153-172757,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Questa madonna, che sí dolce, altiera,","bella, nudrisce al dolce suo veleno.",172153,172757,44de80c2602f2de0813a2e33e74c40c774b74e222118adacb99f231be2292f77,c7d3c6d4e1abd17270937b87c8c564f6ca7843f107f332db828b3a6e2f9a10f0,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,55103,55651,540,548,14,c7d3c6d4e1abd17270937b87c8c564f6ca7843f107f332db828b3a6e2f9a10f0
pg35799:char172836-173444,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Quando l'alma gentile, per cui sola","nel carro stesso, in noi l'arco si tese.",172836,173444,b43e733d710aea1d2b46d4bdd3d16d4ba25ad888136f08f275b1464d53711a29,9e286139ea4c455e0b9950076cab35244054cde6fb193483be399eebb2ccf639,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,55652,56201,544,549,14,9e286139ea4c455e0b9950076cab35244054cde6fb193483be399eebb2ccf639
pg35799:char173454-174087,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Alluntanato è 'l sole, e noi qui manchi",va solacciando e noi qui giú non prezza.,173454,174087,9a7e6b4e28b81839645f5d419755ed628770db3b54a8c60609bd6f34f5f0af69,51e007b2a4056572eb4b5ed018121ce06bdfd850adb96cca65a9c975e2965873,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,56202,56778,569,576,14,51e007b2a4056572eb4b5ed018121ce06bdfd850adb96cca65a9c975e2965873
pg35799:char174171-174783,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"In quelle parti, ove di poggio in valle,",ch'Amor sul marmo di sua man poi scrisse.,174171,174783,ee6741794aa38d3e1432631d765d92edf38343e007dbb891512fe9a8c3a27ff0,b8acb0946d3879a510d7121d0857abdaaf61223a3e62e02e70344fa305af45a7,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,56779,57333,548,554,14,b8acb0946d3879a510d7121d0857abdaaf61223a3e62e02e70344fa305af45a7
pg35799:char174839-175435,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Quando 'l tempo, madonna, a noi sí parco,",non giá d'invidia ma d'amor si dole.,174839,175435,c03548464e181be5a7b6dd893201e7463730620e0df5d81e72168edce22203e0,4e9239e216be8dd7db5e67a02dcb61d1874b098b8dad2567a426916fc2159e65,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,57334,57872,532,538,14,4e9239e216be8dd7db5e67a02dcb61d1874b098b8dad2567a426916fc2159e65
pg35799:char175510-176147,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,Invido ciel che tante stelle e tante,e 'n su le cime tue vòi ch'egli monti.,175510,176147,1c0db77e7de06553c913c81d5024322209568ef0709efef2606b0008cde35f3a,975021e4129cb538be960f0e5e97675f7a648d638957d34f78f579c7d7d979df,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,57873,58452,573,579,14,975021e4129cb538be960f0e5e97675f7a648d638957d34f78f579c7d7d979df
pg35799:char178549-179132,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,Qual gode in carne perché in carne viva,che mai del ciel non sa trovar le scale.,178549,179132,ed37f8b570749a12889dc2ecb111aabaa0ff59f5d5c0b8e5d9d33ed95fac3af3,ddfe9f9e2c582b0442d4476e5a984c368693d5b4e82b1063aab5d5a546dcf9f1,exclude_manual_not_sonnet,exclude_not_sonnet,Fourteen-line block has an irregular moral-stanza rhyme structure and is not a sonnet.,,,,,not_standard_sonnet_artifact,excluded_from_sonnet_corpus,not_materialized_exclude_manual_not_sonnet,,,,0,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
pg35799:char179218-179780,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,Se mi deggia pensar o in terra dentro,cui sempre a morte in grembo un'alma dorme.,179218,179780,7ede86db2d593a835a6591aeaf6503c323acc8ed5db44b5a4d34073ff294447d,0e088b67560e74f30f04605cdeed2e0884cb8d6efb84932b037094080683e275,exclude_manual_not_sonnet,exclude_not_sonnet,Fourteen-line block has an irregular moral-stanza rhyme structure and is not a sonnet.,,,,,not_standard_sonnet_artifact,excluded_from_sonnet_corpus,not_materialized_exclude_manual_not_sonnet,,,,0,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
pg35799:char185882-186510,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Sléguati in polve, fulminando Giove,","tolgasi 'l quarto, acciò che «larva» resti.[245]",185882,186510,3550fe7dfb3eee9d905770218ea1e66cd4293061bfba443daa0180edffe70044,503e876c7725d0b3c4285b881f8d6ac391b7399c8c15ec372dee7ebd6f96a0d6,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,58453,59026,564,573,14,503e876c7725d0b3c4285b881f8d6ac391b7399c8c15ec372dee7ebd6f96a0d6
pg35799:char186610-187210,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,Io canto sotto l'ombra del bel lauro,"ché piú di me, so bene, altrui non l'ama.",186610,187210,f721af159c6cfb4f7ecca903a1ce525c0ed99d10cc07c2d50a41e5cb40379151,98f669f23fee7efa0e2f54fdce140a8cd4d84b3283d8afdaec9385ad39d65eb9,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,59027,59569,536,542,14,98f669f23fee7efa0e2f54fdce140a8cd4d84b3283d8afdaec9385ad39d65eb9
pg35799:char197998-198616,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Quando 'l Foco d'Amor, che m'arde ognora,",per cui Satán Angiol di luce appare.,197998,198616,04f95a4a627557420b74e1b0d52b96477c49df3cccc40a6aea9139765b1561d8,0c165c5bdc757908d46fb176384b750c622d44ad357bfa83e1c3724b06bb9600,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,59570,60133,554,563,14,0c165c5bdc757908d46fb176384b750c622d44ad357bfa83e1c3724b06bb9600
pg35799:char199126-199743,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Questa fortuna al mondo è 'n Bagattella,",chi sa temprarsi lei col Mondo affrena.,199126,199743,a76022f4c5e582d7af90b9c0497395751886281072610dd3c9c5f6143dbb0180,5b1432aa11fc8916229a3ff3f150de3b2a8b53bcbfba66b7cc40a18386af1354,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,60134,60692,553,558,14,5b1432aa11fc8916229a3ff3f150de3b2a8b53bcbfba66b7cc40a18386af1354
pg35799:char200571-201186,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Europa mia, quando fia mai che l'una","la Luna, e vo' appiccarmi da me stessa[252].",200571,201186,0ab98351f9bae714a42630cc1b34e31490b49c19891f931bd98def4c68459fc7,e0913b7b21c003675a38cb3d565a53d2577e931a7b0cdda9a1f442726589450f,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,pg35799:char201350-201966,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,60693,61249,551,556,14,e0913b7b21c003675a38cb3d565a53d2577e931a7b0cdda9a1f442726589450f
pg35799:char201350-201966,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Europa mia, quando fia mai che l'una","la Luna, e vo' appiccarmi da me stessa.",201350,201966,4dca26a30bd243e5a8a945bf0f98a6d46d80c06b666de2407d8d442827caf562,6b772a06091fbb688ef9587a8b251d6673d7181e4be8edfec2b44f85eb6e9920,exclude_intra_gutenberg_sonnet_duplicate,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,pg35799:char200571-201186,not_standard_sonnet_artifact,excluded_from_sonnet_corpus,not_materialized_exclude_intra_gutenberg_sonnet_duplicate,,,,0,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
pg35799:char202567-203177,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Simil pazzia non trovo sotto 'l Sole,",la nera Imperatrice empir s'abbella.,202567,203177,6e68445f95b05ec75056903f8794e0df1db1e247bd5df7581e27514b983be390,93aeb24d1200ea1a8d89285c591a5185a086bdb6bc5743392fc35962087d0c2d,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,61250,61799,546,549,14,93aeb24d1200ea1a8d89285c591a5185a086bdb6bc5743392fc35962087d0c2d
pg35799:char203801-204417,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Amor, sotto 'l cui impero molte imprese",sol d'alta Fama tienti un Bagattella.,203801,204417,0b409b911f91bf0469af1c0a88ff78ce2b54e768e972158d72363facc2b29450,5f39ff7a7d3f44be995d9b2554ee9aedefedd2a2b2e29d6c2cc69cc1789832db,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,61800,62357,552,557,14,5f39ff7a7d3f44be995d9b2554ee9aedefedd2a2b2e29d6c2cc69cc1789832db
pg35799:char226286-226914,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"«Bruggia la terra il lino col suo seme»,[260]","in voi, o di mia vita ferma chiave!",226286,226914,626b7aa2835e7a0397703087670dc87ac99895344be5354b163b1db5c7621b23,54e6014948d692dd4ed2707aa10130cf159b5d808c36c91bf242dfed63218d76,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,62358,62932,564,574,14,54e6014948d692dd4ed2707aa10130cf159b5d808c36c91bf242dfed63218d76
pg35799:char227250-227837,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,Pensarsi non sapea piú agevolmente,"al foco molle cera, al vento polve!",227250,227837,c0c94937b4e7567127bcc0398899d36025956d94858100133df6598c363fc41a,f7fb810befa8fdaa4f204a42802cf4f71265667b7297318235ae6413e70d5066,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,62933,63458,523,525,14,f7fb810befa8fdaa4f204a42802cf4f71265667b7297318235ae6413e70d5066
pg35799:char228303-228920,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Nacque di fiera in luogo alpestro ed ermo,",non cape amor né alcun pietoso affetto.,228303,228920,3b3bfcd711125911ffcbf34730f9f84a6ccc26f8e3158550e12a2f5e7abbf4e9,6f542a1aba4853ae9fb8e41704b8584a5c45ad1d883cbaa296f6f220aa4c7a3a,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,63459,64019,553,560,14,6f542a1aba4853ae9fb8e41704b8584a5c45ad1d883cbaa296f6f220aa4c7a3a
pg35799:char246230-246841,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Or sbuco giá qual nottula di tomba,",si turba entro lo 'nferno e ride il cielo.,246230,246841,63b16266b3d853e16018a3d8ecaa5d6aa3f44ea0f222975435ff4951b9aa1444,5463762a4e0eb3829711e77abecad0f53e9f702df76d2f2d7e5daa5ab2a3ef18,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,64020,64572,547,552,14,5463762a4e0eb3829711e77abecad0f53e9f702df76d2f2d7e5daa5ab2a3ef18
pg35799:char267865-268472,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Com'esser può ch'un arbore, ch'un fiume",sen porti altrove il cor su l'aurea punta.,267865,268472,717a605d146b0b174182b518a9212e3c2a8b65242fd0a798b916dadd59dbc078,25e6405b07419489a2b7b9a0ebae907adaf52076766be6a76a8aa9e9e3f6334d,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,64573,65123,543,550,14,25e6405b07419489a2b7b9a0ebae907adaf52076766be6a76a8aa9e9e3f6334d
pg35799:char279550-280152,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"Quell'inclito animale d'alto pregio,",che al fine mi trasportan qual saetta.,279550,280152,b903dbf5b564e4fa7045d0c183397ea3d5fecda597c7de8ea70d0f585d53d5a7,e5437b503ca5fb452e903a3db256f487ec4e89b25074013c32311aaa272ba1e5,eligible_standard_sonnet_pending_processed_build,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,,,,,standard_sonnets,eligible_pending_v7_and_poem_attribution,standard_sonnet_materialized_pending_v7,data/processed/project_gutenberg_resolved_v1/standard_sonnets/part-0001.txt,65124,65668,538,544,14,e5437b503ca5fb452e903a3db256f487ec4e89b25074013c32311aaa272ba1e5
pg35799:char299909-300485,35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",,pending_candidate_level_attribution_audit,origins_through_1800,Project Gutenberg,https://www.gutenberg.org/ebooks/35799,structural_14_line,14,14,"«Uomo, che vedi a quanto onor ti degna[325]",e un legno per sua croce Dio non sdegna!».,299909,300485,e1014c732832fee8cef28ea277920d3785bf45d7445fec3daac6104ac6f89c32,7a8cd16b34e687e5e7447baa5f3b7d93522ace153f6126096cea967fe9fb0b0a,exclude_manual_not_sonnet,exclude_not_sonnet,Fourteen-line block has an irregular canzone-like stanza and is not a sonnet.,,,,,not_standard_sonnet_artifact,excluded_from_sonnet_corpus,not_materialized_exclude_manual_not_sonnet,,,,0,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
