ebook_id,title,authors,source_archive,source_url,plain_text_url,catalog_snapshot_version,catalog_copyright,media_type,rights_basis,reuse_scope,terms_url,required_notice,acquired_date,acquisition_evidence,text_modifications,downstream_note,artifact_status
27720,La serpicina,"Guerrazzi, Francesco Domenico",Project Gutenberg,https://www.gutenberg.org/ebooks/27720,https://www.gutenberg.org/ebooks/27720.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
27791,I nuovi tartufi,"Guerrazzi, Francesco Domenico",Project Gutenberg,https://www.gutenberg.org/ebooks/27791,https://www.gutenberg.org/ebooks/27791.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",Project Gutenberg,https://www.gutenberg.org/ebooks/27825,https://www.gutenberg.org/ebooks/27825.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28317,La Francia dal primo impero al 1871. Volume 2,"Treitschke, Heinrich von",Project Gutenberg,https://www.gutenberg.org/ebooks/28317,https://www.gutenberg.org/ebooks/28317.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28355,La tabernaria,"Porta, Giambattista della",Project Gutenberg,https://www.gutenberg.org/ebooks/28355,https://www.gutenberg.org/ebooks/28355.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28368,La sorella,"Porta, Giambattista della",Project Gutenberg,https://www.gutenberg.org/ebooks/28368,https://www.gutenberg.org/ebooks/28368.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28371,Le avventure d'Alice nel paese delle meraviglie,"Carroll, Lewis",Project Gutenberg,https://www.gutenberg.org/ebooks/28371,https://www.gutenberg.org/ebooks/28371.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28372,La carbonaria,"Porta, Giambattista della",Project Gutenberg,https://www.gutenberg.org/ebooks/28372,https://www.gutenberg.org/ebooks/28372.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28374,Tra cielo e terra: Romanzo,"Barrili, Anton Giulio",Project Gutenberg,https://www.gutenberg.org/ebooks/28374,https://www.gutenberg.org/ebooks/28374.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28403,Racconti umoristici: In cerca di morte; Re per ventiquattrore,"Tarchetti, Iginio Ugo",Project Gutenberg,https://www.gutenberg.org/ebooks/28403,https://www.gutenberg.org/ebooks/28403.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28786,Il processo Bartelloni,Jarro,Project Gutenberg,https://www.gutenberg.org/ebooks/28786,https://www.gutenberg.org/ebooks/28786.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28867,Racconti fantastici,"Tarchetti, Iginio Ugo",Project Gutenberg,https://www.gutenberg.org/ebooks/28867,https://www.gutenberg.org/ebooks/28867.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28869,Novelle e riviste drammatiche,"Boito, Arrigo",Project Gutenberg,https://www.gutenberg.org/ebooks/28869,https://www.gutenberg.org/ebooks/28869.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28888,Il Re prega: Romanzo,"Petruccelli della Gattina, Ferdinando",Project Gutenberg,https://www.gutenberg.org/ebooks/28888,https://www.gutenberg.org/ebooks/28888.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
28910,Mater dolorosa,"Rovetta, Gerolamo",Project Gutenberg,https://www.gutenberg.org/ebooks/28910,https://www.gutenberg.org/ebooks/28910.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29037,Baby,"Rovetta, Gerolamo",Project Gutenberg,https://www.gutenberg.org/ebooks/29037,https://www.gutenberg.org/ebooks/29037.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29082,"Scritti di Giuseppe Mazzini, Politica ed Economia, Vol. I","Mazzini, Giuseppe",Project Gutenberg,https://www.gutenberg.org/ebooks/29082,https://www.gutenberg.org/ebooks/29082.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29325,"Scritti di Giuseppe Mazzini, Politica ed Economia, Vol. II","Mazzini, Giuseppe",Project Gutenberg,https://www.gutenberg.org/ebooks/29325,https://www.gutenberg.org/ebooks/29325.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29409,La guerra del Vespro Siciliano vol. 1: Un periodo delle storie Siciliane del secolo XIII,"Amari, Michele",Project Gutenberg,https://www.gutenberg.org/ebooks/29409,https://www.gutenberg.org/ebooks/29409.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29845,"I rossi e i neri, vol. 1","Barrili, Anton Giulio",Project Gutenberg,https://www.gutenberg.org/ebooks/29845,https://www.gutenberg.org/ebooks/29845.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29846,"I rossi e i neri, vol. 2","Barrili, Anton Giulio",Project Gutenberg,https://www.gutenberg.org/ebooks/29846,https://www.gutenberg.org/ebooks/29846.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29871,La camicia rossa: Episodi - Terza edizione riveduta e corretta,"Mario, Alberto",Project Gutenberg,https://www.gutenberg.org/ebooks/29871,https://www.gutenberg.org/ebooks/29871.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29872,La fantesca,"Porta, Giambattista della",Project Gutenberg,https://www.gutenberg.org/ebooks/29872,https://www.gutenberg.org/ebooks/29872.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29873,Mattinate napoletane,"Di Giacomo, Salvatore",Project Gutenberg,https://www.gutenberg.org/ebooks/29873,https://www.gutenberg.org/ebooks/29873.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_metadata_resolution_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,conditioned_candidate_not_activated
29955,"Passeggiate per l'Italia, vol. 1","Gregorovius, Ferdinand",Project Gutenberg,https://www.gutenberg.org/ebooks/29955,https://www.gutenberg.org/ebooks/29955.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
29977,Le Laude: secondo la stampa fiorentina del 1490,"Jacopone, da Todi",Project Gutenberg,https://www.gutenberg.org/ebooks/29977,https://www.gutenberg.org/ebooks/29977.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
30030,I coniugi Varedo,"Castelnuovo, Enrico",Project Gutenberg,https://www.gutenberg.org/ebooks/30030,https://www.gutenberg.org/ebooks/30030.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
30738,"Opera nova amorosa, vol. 1: Strambotti, sonetti, capitoli, epistole et una disperata","Notturno, Napolitano",Project Gutenberg,https://www.gutenberg.org/ebooks/30738,https://www.gutenberg.org/ebooks/30738.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
30839,"La strega, ovvero, degli inganni de' demoni: dialogo","Pico della Mirandola, Giovanni Francesco",Project Gutenberg,https://www.gutenberg.org/ebooks/30839,https://www.gutenberg.org/ebooks/30839.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
30878,"Il re dei re, vol. 1: Convoglio diretto nell'XI secolo","Petruccelli della Gattina, Ferdinando",Project Gutenberg,https://www.gutenberg.org/ebooks/30878,https://www.gutenberg.org/ebooks/30878.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
30996,"Il re dei re, vol. 2: Convoglio diretto nell'XI secolo","Petruccelli della Gattina, Ferdinando",Project Gutenberg,https://www.gutenberg.org/ebooks/30996,https://www.gutenberg.org/ebooks/30996.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
31000,Dal molino di Cerbaia a Cala Martina: Notizie inedite sulla vita di Giuseppe Garibaldi,"Guelfi, Guelfo",Project Gutenberg,https://www.gutenberg.org/ebooks/31000,https://www.gutenberg.org/ebooks/31000.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
31002,I Mille,"Garibaldi, Giuseppe",Project Gutenberg,https://www.gutenberg.org/ebooks/31002,https://www.gutenberg.org/ebooks/31002.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
31079,Agide,"Alfieri, Vittorio",Project Gutenberg,https://www.gutenberg.org/ebooks/31079,https://www.gutenberg.org/ebooks/31079.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,exclude_canonical_cross_corpus_duplicate
31080,Sofonisba,"Alfieri, Vittorio",Project Gutenberg,https://www.gutenberg.org/ebooks/31080,https://www.gutenberg.org/ebooks/31080.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-09,reports/project_gutenberg_fulltext_probe_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,exclude_canonical_cross_corpus_duplicate
31285,"Opera nova amorosa, vol. 2: Traggedia","Notturno, Napolitano",Project Gutenberg,https://www.gutenberg.org/ebooks/31285,https://www.gutenberg.org/ebooks/31285.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
31818,"Opera nova amorosa, vol. 3: Comedia nova","Notturno, Napolitano",Project Gutenberg,https://www.gutenberg.org/ebooks/31818,https://www.gutenberg.org/ebooks/31818.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
32441,Il colore del tempo,"De Roberto, Federico",Project Gutenberg,https://www.gutenberg.org/ebooks/32441,https://www.gutenberg.org/ebooks/32441.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
32599,Il dolore nell'arte: discorso,"Fogazzaro, Antonio",Project Gutenberg,https://www.gutenberg.org/ebooks/32599,https://www.gutenberg.org/ebooks/32599.txt.utf-8,project_gutenberg_italian_inventory_v1,False,Text,Gutendex copyright=False and record-level Project Gutenberg public-domain statement,underlying ebook marked public domain in the USA; jurisdiction-specific status must be checked,https://www.gutenberg.org/policy/permission.html,retain eBook landing-page provenance and do not imply Project Gutenberg endorsement,2026-08-10,reports/project_gutenberg_fulltext_probe_pass_1b_v1.json,Gutenberg boilerplate removed; audited source/segment exclusions applied; spelling and punctuation preserved,Project Gutenberg trademark and redistribution terms remain applicable to Gutenberg-branded distribution,eligible_standard_core_pending_processed_build
