attribution_id,source_group,origin_id,source_archive,title,author,source_url,rights_label,license_url,required_notice,modification_notice,upstream_attribution_artifact,activation_status
attr:bibit:bibit000702,bibit,bibit000702,Biblioteca Italiana,Estratti dalla Poetica di Lodovico Castelvetro,"Tasso, Torquato",http://www.bibliotecaitaliana.it/scheda/bibit000702,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000703,bibit,bibit000703,Biblioteca Italiana,Protesta,"Alberti, Leon Battista",http://www.bibliotecaitaliana.it/scheda/bibit000703,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000704,bibit,bibit000704,Biblioteca Italiana,Nuovi canti carnascialeschi del Rinascimento,Non definito,http://www.bibliotecaitaliana.it/scheda/bibit000704,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000705,bibit,bibit000705,Biblioteca Italiana,Rosmunda,"Alfieri, Vittorio",http://www.bibliotecaitaliana.it/scheda/bibit000705,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000706,bibit,bibit000706,Biblioteca Italiana,Relazione di Costantinopoli (1684),"Donado, Giambattista",http://www.bibliotecaitaliana.it/scheda/bibit000706,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000707,bibit,bibit000707,Biblioteca Italiana,Poesie,"Benci, Tommaso",http://www.bibliotecaitaliana.it/scheda/bibit000707,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000708,bibit,bibit000708,Biblioteca Italiana,Della eredità di Cleonimo. Orazione d'Iseo,"Leopardi, Giacomo",http://www.bibliotecaitaliana.it/scheda/bibit000708,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000709,bibit,bibit000709,Biblioteca Italiana,Poeti del Duecento,Non definito,http://www.bibliotecaitaliana.it/scheda/bibit000709,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000710,bibit,bibit000710,Biblioteca Italiana,Poesie,"Risorboli, Niccolò",http://www.bibliotecaitaliana.it/scheda/bibit000710,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000712,bibit,bibit000712,Biblioteca Italiana,Poesie,"Bellacci, Andrea",http://www.bibliotecaitaliana.it/scheda/bibit000712,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000714,bibit,bibit000714,Biblioteca Italiana,Avviso per la traduzione dell'Essai sur l'indifférence en matière de religion dell'abate Lamennais,"Manzoni, Alessandro",http://www.bibliotecaitaliana.it/scheda/bibit000714,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000715,bibit,bibit000715,Biblioteca Italiana,Sentir messa,"Manzoni, Alessandro",http://www.bibliotecaitaliana.it/scheda/bibit000715,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000716,bibit,bibit000716,Biblioteca Italiana,Saul,"Alfieri, Vittorio",http://www.bibliotecaitaliana.it/scheda/bibit000716,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000718,bibit,bibit000718,Biblioteca Italiana,Le imagini dei Dei de gli Antichi,"Cartari, Vincenzo",http://www.bibliotecaitaliana.it/scheda/bibit000718,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000719,bibit,bibit000719,Biblioteca Italiana,Ragionamento sopra la proprietà delle imprese,"Contile, Luca",http://www.bibliotecaitaliana.it/scheda/bibit000719,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000720,bibit,bibit000720,Biblioteca Italiana,Già languiva la notte,Non definito,http://www.bibliotecaitaliana.it/scheda/bibit000720,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000721,bibit,bibit000721,Biblioteca Italiana,Lettera sovra il comporre le satire atte alla scena,"Giraldi Cinzio, Giambattista",http://www.bibliotecaitaliana.it/scheda/bibit000721,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000722,bibit,bibit000722,Biblioteca Italiana,La idropica,"Guarini, Battista",http://www.bibliotecaitaliana.it/scheda/bibit000722,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000724,bibit,bibit000724,Biblioteca Italiana,Dissertazione sopra il moto,"Leopardi, Giacomo",http://www.bibliotecaitaliana.it/scheda/bibit000724,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000725,bibit,bibit000725,Biblioteca Italiana,Rime,"Serdini, Simone (detto il Saviozzo)",http://www.bibliotecaitaliana.it/scheda/bibit000725,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000727,bibit,bibit000727,Biblioteca Italiana,Della reppubblica de' Viniziani,"Giannotti, Donato",http://www.bibliotecaitaliana.it/scheda/bibit000727,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000728,bibit,bibit000728,Biblioteca Italiana,Rime,"Angiolieri, Cecco",http://www.bibliotecaitaliana.it/scheda/bibit000728,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000729,bibit,bibit000729,Biblioteca Italiana,Dell'origine e dell'ufficio della letteratura,"Foscolo, Ugo",http://www.bibliotecaitaliana.it/scheda/bibit000729,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000730,bibit,bibit000730,Biblioteca Italiana,Proemio all'Archivio glottologico italiano,"Ascoli, Graziadio Isaia",http://www.bibliotecaitaliana.it/scheda/bibit000730,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000731,bibit,bibit000731,Biblioteca Italiana,Zenobia,"Metastasio, Pietro",http://www.bibliotecaitaliana.it/scheda/bibit000731,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000732,bibit,bibit000732,Biblioteca Italiana,La Lena,"Ariosto, Ludovico",http://www.bibliotecaitaliana.it/scheda/bibit000732,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000733,bibit,bibit000733,Biblioteca Italiana,Inventario,Non definito,http://www.bibliotecaitaliana.it/scheda/bibit000733,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000735,bibit,bibit000735,Biblioteca Italiana,La Feroniade,"Monti, Vincenzo",http://www.bibliotecaitaliana.it/scheda/bibit000735,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000736,bibit,bibit000736,Biblioteca Italiana,Dialogo de la partita soa,"Carbone, Ludovico",http://www.bibliotecaitaliana.it/scheda/bibit000736,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000738,bibit,bibit000738,Biblioteca Italiana,Comedia delle ninfe fiorentine,"Boccaccio, Giovanni",http://www.bibliotecaitaliana.it/scheda/bibit000738,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000740,bibit,bibit000740,Biblioteca Italiana,Rime,"Gradenigo, Giorgio",http://www.bibliotecaitaliana.it/scheda/bibit000740,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000741,bibit,bibit000741,Biblioteca Italiana,Lettere poetiche,"Tasso, Torquato",http://www.bibliotecaitaliana.it/scheda/bibit000741,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000742,bibit,bibit000742,Biblioteca Italiana,Il libro delle rime,"Sacchetti, Franco",http://www.bibliotecaitaliana.it/scheda/bibit000742,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000743,bibit,bibit000743,Biblioteca Italiana,Sopra una staffilata del Monti ai Romantici,"Manzoni, Alessandro",http://www.bibliotecaitaliana.it/scheda/bibit000743,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000744,bibit,bibit000744,Biblioteca Italiana,Le Metamorfosi di Ovidio,"Anguillara, Giovanni Andrea dell'",http://www.bibliotecaitaliana.it/scheda/bibit000744,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000745,bibit,bibit000745,Biblioteca Italiana,Amore prigioniero,"Minturno, Antonio",http://www.bibliotecaitaliana.it/scheda/bibit000745,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000746,bibit,bibit000746,Biblioteca Italiana,Rime,Niccolò da Correggio,http://www.bibliotecaitaliana.it/scheda/bibit000746,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000747,bibit,bibit000747,Biblioteca Italiana,Discorsi sopra la prima Deca di Tito Livio,"Machiavelli, Niccolò",http://www.bibliotecaitaliana.it/scheda/bibit000747,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000748,bibit,bibit000748,Biblioteca Italiana,Ah! troppo è ver,Non definito,http://www.bibliotecaitaliana.it/scheda/bibit000748,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000749,bibit,bibit000749,Biblioteca Italiana,La Molza overo de l'Amore,"Tasso, Torquato",http://www.bibliotecaitaliana.it/scheda/bibit000749,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000750,bibit,bibit000750,Biblioteca Italiana,Statuta novissima,Non definito,http://www.bibliotecaitaliana.it/scheda/bibit000750,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000751,bibit,bibit000751,Biblioteca Italiana,Poesie,"Medici, Cosimo de'",http://www.bibliotecaitaliana.it/scheda/bibit000751,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000752,bibit,bibit000752,Biblioteca Italiana,L'istituzione dell'uomo,"Piccolomini, Alessandro",http://www.bibliotecaitaliana.it/scheda/bibit000752,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000753,bibit,bibit000753,Biblioteca Italiana,Dell'indipendenza dell'Italia,"Manzoni, Alessandro",http://www.bibliotecaitaliana.it/scheda/bibit000753,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000754,bibit,bibit000754,Biblioteca Italiana,Precetti della poetica,"Toscanella, Orazio",http://www.bibliotecaitaliana.it/scheda/bibit000754,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000755,bibit,bibit000755,Biblioteca Italiana,Manuale di Epitteto,"Leopardi, Giacomo",http://www.bibliotecaitaliana.it/scheda/bibit000755,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000756,bibit,bibit000756,Biblioteca Italiana,Frammenti e rime extravaganti,"Petrarca, Francesco",http://www.bibliotecaitaliana.it/scheda/bibit000756,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000757,bibit,bibit000757,Biblioteca Italiana,Componimenti poetici (1809),"Leopardi, Giacomo",http://www.bibliotecaitaliana.it/scheda/bibit000757,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000758,bibit,bibit000758,Biblioteca Italiana,Degli effetti della fame,"Foscolo, Ugo",http://www.bibliotecaitaliana.it/scheda/bibit000758,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000759,bibit,bibit000759,Biblioteca Italiana,Levia Gravia,"Carducci, Giosue",http://www.bibliotecaitaliana.it/scheda/bibit000759,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000760,bibit,bibit000760,Biblioteca Italiana,Canzoniere,"Petrarca, Francesco",http://www.bibliotecaitaliana.it/scheda/bibit000760,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000761,bibit,bibit000761,Biblioteca Italiana,Poesie,"Albizzi, Piero degli",http://www.bibliotecaitaliana.it/scheda/bibit000761,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000762,bibit,bibit000762,Biblioteca Italiana,Presso un rivo ch'avea,Non definito,http://www.bibliotecaitaliana.it/scheda/bibit000762,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000763,bibit,bibit000763,Biblioteca Italiana,Aminta,"Tasso, Torquato",http://www.bibliotecaitaliana.it/scheda/bibit000763,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000764,bibit,bibit000764,Biblioteca Italiana,Edippo,"Foscolo, Ugo",http://www.bibliotecaitaliana.it/scheda/bibit000764,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000765,bibit,bibit000765,Biblioteca Italiana,Rime,"Guarini, Battista",http://www.bibliotecaitaliana.it/scheda/bibit000765,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000766,bibit,bibit000766,Biblioteca Italiana,Dialogo delle lingue,"Speroni, Sperone",http://www.bibliotecaitaliana.it/scheda/bibit000766,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000770,bibit,bibit000770,Biblioteca Italiana,Relazione di Germania,"Mocenigo, Leonardo",http://www.bibliotecaitaliana.it/scheda/bibit000770,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
attr:bibit:bibit000774,bibit,bibit000774,Biblioteca Italiana,Arbitrato,Giovanni di Bertazzo Montolini,http://www.bibliotecaitaliana.it/scheda/bibit000774,personal/scientific non-commercial use; public reuse requires citation,http://www.bibliotecaitaliana.it/,Credit Biblioteca Italiana and cite the work-level TEI source; commercial reuse is prohibited.,Canonical duplicate and verified embedded-sonnet spans may be removed; retained spelling and punctuation are preserved.,data/metadata/bibit_historical_attribution.md,inactive_pending_v7
