segment_id,record_id,source_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,start_anchor,end_anchor,activation_status,artifact_status,output_shard_path,output_byte_start,output_byte_end,output_sha256
ll:2344213:seg0031,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,74668,84224,9556,6df474f1beb851ced3813811b0affcc3a3cff528e04addc8cd962064b03de146,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XXVIII. [XXIX] ""Quomodo sedet sola civitas plena populo! facta est quasi vidua domina gentium"". Io era nel proponimento","che m' intendano; ne la seconda, narro de la mia misera condizione. La seconda comincia quivi: ""li quai disconsolati"".",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,429047,438724,6df474f1beb851ced3813811b0affcc3a3cff528e04addc8cd962064b03de146
ll:2344213:seg0032,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,84224,84712,488,0fd26529c675bbf7526823fbd82af3a5fc684a1b4ced59f77fe5f92c86eaa97f,exclude_protected_v6_sonnet,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxvi_venite_a_intender_li_sospiri_miei,"Venite a 'ntender li sospiri miei, oi cor gentili, chè pietà 'l disia: li quai disconsolati vanno via, e s'e' non fos",degno de la sua vertute; e dispregiar talora questa vita in persona de l'anima dolente abbandonata de la sua salute.,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0033,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,84712,88359,3647,1f5f0316a8d11ac20cd36b6b7fd5abfe18d0a4c0dd6513f4868ec58a43a40784,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XXXIII. [XXXIV] Poi che detto èi questo sonetto, pensandomi chi questi era a cui lo intendea dare quasi come per lui fa","donna che per suo valore fu posta da l'altissimo Signore nel ciel de l'umiltate, ov'è Maria. ""Secondo cominciamento""",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,438725,442406,1f5f0316a8d11ac20cd36b6b7fd5abfe18d0a4c0dd6513f4868ec58a43a40784
ll:2344213:seg0034,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,88359,88880,521,01e97f94b2b7d831237284cb21542bb2a1457a54c0476a8d8f7a69f84bb5428b,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxx_era_venuta_ne_la_mente_mia,Era venuta ne la mente mia quella donna gentil cui piange Amore. Entro 'n quel punto che lo suo valore vi trasse a ri,"Ma quei che n'uscian for con maggior pena, venian dicendo: «Oi nobile intelletto, oggi fa l'anno che nel ciel salisti».",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0035,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,88880,90054,1174,a011a599fe7c2448e9644642f463d96b8a3b8a79c8b8e454208f8fcdbc656e23,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XXXV. [XXXVI] Poi per alquanto tempo, con ciò fosse cosa che io fosse in parte ne la quale mi ricordava del passato tem","ione. E però che per questa ragione è assai manifesto, sì nollo dividerò. Lo sonetto comincia: ""Videro li occhi miei.""",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,442407,443596,a011a599fe7c2448e9644642f463d96b8a3b8a79c8b8e454208f8fcdbc656e23
ll:2344213:seg0036,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,90054,90566,512,6b5ca5f21f47f85d0243b97967ec209d5f26980200c3ae16a56951bd8656da4e,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxxi_videro_li_occhi_miei_quanta_pietate,"Videro li occhi miei quanta pietate era apparita in la vostra figura, quando guardaste li atti e la statura ch'io fac",ista. Io dicea poscia ne l'anima trista: «Ben è con quella donna quello Amore lo qual mi face andar così piangendo».,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0037,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,90566,91187,621,86b42cadfda31fe8f00e414edfe52048066a2539d8f331a40f5464e5d6aa0dab,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XXXVI. [XXXVII] Avvenne poi che là ovunque questa donna mi vedea, sì si facea d'una vista pietosa e d'un colore palido","e dissi questo sonetto, lo quale comincia: ""Color d'amore""; ed è piano sanza dividerlo, per la sua precedente ragione.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,443597,444223,86b42cadfda31fe8f00e414edfe52048066a2539d8f331a40f5464e5d6aa0dab
ll:2344213:seg0038,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,91187,91696,509,02787b291a75e1f343499ddd8f9ef84241cec7ef807e90c256a9bcfe0612d07f,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxxii_color_d_amore_e_di_pietà_sembianti,"Color d'amore e di pietà sembianti non preser mai così mirabilmente viso di donna, per veder sovente occhi gentili o","lli hanno: e voi crescete sì lor volontate, che de la voglia si consuman tutti; ma lagrimar dinanzi a voi non sanno.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0039,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,91696,93065,1369,adaa8f342c81de46e400a4c550f8dd37b86a2d5eab614fd575dbf7d288c0fcde,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XXXVII. [XXXVIII] Io venni a tanto per la vista di questa donna, che li miei occhi si cominciaro a dilettare troppo di","ice"". Potrebbe bene ancora ricevere più divisioni, ma sariano indarno, però che è manifesto per la precedente ragione.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,444224,445609,adaa8f342c81de46e400a4c550f8dd37b86a2d5eab614fd575dbf7d288c0fcde
ll:2344213:seg0040,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,93065,93574,509,396e4c1d24f1117be3591585dcd41ac1008ea2fcba34dbf105553f83a9bd2db4,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxxiii_l_amaro_lagrimar_che_voi_faceste,"«L'amaro lagrimar che voi faceste, oi occhi miei, così lunga stagione, facea lagrimar l'altre persone de la pietate,","Voi non dovreste mai, se non per morte, la vostra donna, ch'è morta, obliare». Così dice 'l meo core, e poi sospira.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0041,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,93574,95966,2392,bd6bbf80415e22345bd57fcf09955cbcbfed88d60803d77025f2dffd2c58d8d9,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XXXVIII. [XXXIX] Ricovròmi la vista di quella donna in sì nuova condizione, che molte volte ne pensava sì come di perso","ne la terza dico come le risponde. La seconda parte comincia quivi: ""L'anima dice""; la terza quivi: ""Ei le risponde"".",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,445610,448041,bd6bbf80415e22345bd57fcf09955cbcbfed88d60803d77025f2dffd2c58d8d9
ll:2344213:seg0042,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,95966,96476,510,39b8232c1069cbc911f179f40865e6196c543deca92a5353ec3a6124abb09eb1,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxxiv_gentil_pensero_che_parla_di_vui,"Gentil pensero che parla di vui, sen vene a dimorar meco sovente, e ragiona d'amor sì dolcemente, che face consentir","esiri; e la sua vita, e tutto 'l suo valore, mosse de li occhi di quella pietosa che si turbava de' nostri martìri».",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0043,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,96476,98506,2030,5c2c3b20cfc21e6df0c3f0eb1789427dff15dba60e5a0ea97c62ce1e9873aa84,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XXXIX.[XL] Contra questo avversario de la ragione si levoe un die, quasi ne l'ora de la nona, una forte imaginazione in","ciò, che li miei occhi aveano così vaneggiato. Questo sonetto non divido, però che assai lo manifesta la sua ragione.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,448042,450090,5c2c3b20cfc21e6df0c3f0eb1789427dff15dba60e5a0ea97c62ce1e9873aa84
ll:2344213:seg0044,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,98506,99024,518,86b3fd54a22943f19c9ebe06d3217f0710ccfb71eef404fda51d1042f4da593c,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxxv_lasso_per_forza_di_molti_sospiri,"Lasso! per forza di molti sospiri che nascon de' penser che son nel core, li occhi son vinti, e non hanno valore di r","en dole; però ch'elli hanno in lor, li dolorosi, quel dolce nome di madonna scritto, e de la morte sua molte parole.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0045,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,99024,101243,2219,2e0a74e2741149d716c2785900733de09376d03d6841bd2ffc78496c834dcfc2,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XL. [XLI] Dopo questa tribulazione avvenne, in quello tempo che molta gente va per vedere quella imagine benedetta la q","ove questi cu' io chiamo ""peregrini"" andavano. Questo sonetto non divido, però che assai lo manifesta la sua ragione.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,450091,452334,2e0a74e2741149d716c2785900733de09376d03d6841bd2ffc78496c834dcfc2
ll:2344213:seg0046,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,101243,101734,491,8bb6ca9c23cb1be46dd1a9efcbaba2c5e7da1f0587e4fa07728f6a4014ac64d1,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxxvi_deh_peregrini_che_pensosi_andate,"Deh! peregrini che pensosi andate, forse di cosa che non v'è presente, venite voi da sì lontana gente, com'a la vista",'uscireste pui. Ell'ha perduta la sua beatrice; e le parole ch'om di lei pò dire hanno vertù di far piangere altrui.,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0047,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,101734,103708,1974,76f0818bf665e6bc7ae440002a39b1a0053f44d2869519ad64b967b3d0c935df,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XLI. [XLII] Poi mandaro due donne gentili a me, pregando che io mandasse loro di queste mie parole rimate; onde io, pen","ere, e più sottilmente fare intendere; ma puòtesi passare con questa divisa, e però non m'intrametto di più dividerlo.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,452335,454341,76f0818bf665e6bc7ae440002a39b1a0053f44d2869519ad64b967b3d0c935df
ll:2344213:seg0048,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,103708,104215,507,1b745f6b6f73c2f654c98e95951535e22df4f765b2bb07fdfbb81bbe7ed6ea82,exclude_isolated_sonnet_from_broader_text,excluded,sonnet_isolated_from_broader_stage,v6:dante_xxxvii_oltre_la_spera_che_più_larga_gira,"Oltre la sfera che più larga gira, passa 'l sospiro ch'esce del mio core: intelligenza nova, che l'Amore piangendo me","rlare. So io che parla di quella gentile, però che spesso ricorda Beatrice, sì ch'io lo 'ntendo ben, donne mie care.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344213:seg0049,ll:2344213,74699cd4d13923d50e0d0731d04e98f3350ba97981afc7f1184d1c2c1a0660bc,104215,104916,701,0141a574ef62c7fe8eda71a4136fca8516ca577d361fa091ce7ee54d75fe0437,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"XLII. [XLIII] Appresso questo sonetto, apparve a me una mirabile visione, ne la quale io vidi cose che mi fecero propor","di quella benedetta Beatrice, la quale gloriosamente mira ne la faccia di colui ""qui est per omnia secula benedictus"".",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,454342,455051,0141a574ef62c7fe8eda71a4136fca8516ca577d361fa091ce7ee54d75fe0437
ll:2344214:seg0001,ll:2344214,93494ad0cfad5e3fdc93eb1a528c074381c768b1616c5307769c331cebab02bb,0,104357,104357,93494ad0cfad5e3fdc93eb1a528c074381c768b1616c5307769c331cebab02bb,exclude_alternate_canonical_edition,excluded,canonical_liber_liber_edition_is_ll:2344213,ll:2344213,Vita Nuova di Dante Alighieri I. In quella parte del libro de la mia memoria dinanzi a la quale poco si potrebbe leggere,"di quella benedetta Beatrice, la quale gloriosamente mira ne la faccia di colui ""qui est per omnia secula benedictus"".",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344215:seg0001,ll:2344215,d844e0b8f2e6bb8541ca899f2d6e469cd8226dc166ca7b33affe92ff6f5e1891,0,104308,104308,d844e0b8f2e6bb8541ca899f2d6e469cd8226dc166ca7b33affe92ff6f5e1891,exclude_alternate_canonical_edition,excluded,canonical_liber_liber_edition_is_ll:2344213,ll:2344213,"Vita Nuova I. In quella parte del libro de la mia memoria dinanzi a la quale poco si potrebbe leggere, si trova una rub","di quella benedetta Beatrice, la quale gloriosamente mira ne la faccia di colui ""qui est per omnia secula benedictus"".",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344340:seg0001,ll:2344340,e831602c4b2218bd8192a568ffdd36f4954fe1532d0af466482bd9c2d2373ecd,0,569824,569824,e831602c4b2218bd8192a568ffdd36f4954fe1532d0af466482bd9c2d2373ecd,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_previous_pool:pg39658;gutenberg_resolved:39658,NOVELLE DI CESARE BALBO. EDIZIONE CONSENTITA DALL'EDITORE PROPRIETARIO. LEIPZIG: F. A. BROCKHAUS. 1877. QUATTRO NOVELLE,"ando il padre me gli avrebbe donati? E quel povero vecchio, orbo padre, non l'ho lasciato morir io?». (Non continuata.)",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344386:seg0001,ll:2344386,409e606b2eb3c01141677e74ac2c1db05d742e3aea89294e2418fc84813abace,0,139924,139924,409e606b2eb3c01141677e74ac2c1db05d742e3aea89294e2418fc84813abace,include_broader_text,nineteenth_century_bridge,retained_primary_text,,CAPITAN DODERO NOVELLA di ANTON GIULIO BARRILI SECONDA EDIZIONE Volume Unico. MILANO E. TREVES EDITORE 1872. IL ROMANZO,"aggi fantastici in un crocchio di amici, io fossi un romanziere e mandassi per le stampe le mie grame invenzioni. FINE.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1515186,1656845,409e606b2eb3c01141677e74ac2c1db05d742e3aea89294e2418fc84813abace
ll:2344389:seg0001,ll:2344389,e31d43f57dd9e13353abdc5d8380ac604240e169e8a65be20cce388c88d24c79,0,255388,255388,e31d43f57dd9e13353abdc5d8380ac604240e169e8a65be20cce388c88d24c79,include_broader_text,nineteenth_century_bridge,retained_primary_text,,Per il XXV anniversario di Roma capitale (1895) Con Garibaldi ALLE PORTE DI ROMA (1867). RICORDI E NOTE DI Anton Giulio,"a! Niente di nuovo, niente di grave era accaduto in Italia. Per chi volevate farvi ammazzare, Generale? per chi? Fine.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1656846,1913787,e31d43f57dd9e13353abdc5d8380ac604240e169e8a65be20cce388c88d24c79
ll:2344496:seg0001,ll:2344496,6fe820b270ec68f6aa9c643250cb1c12dd2e2f72deaad354339f65bc39602c8a,0,317449,317449,6fe820b270ec68f6aa9c643250cb1c12dd2e2f72deaad354339f65bc39602c8a,include_broader_text,nineteenth_century_bridge,retained_primary_text,,CIONDOLINO libro per i ragazzi CON 66 TAVOLE IN TRICROMIA E 300 DISEGNI ORIGINALI DI ATTILIO MUSSINO R. BEMPORAD & F.° 1,"’imperatore Ciondolino, per mezzo di Giorgina, trovasse un valido aiuto nel vasto e interessante regno dei Lepidòtteri.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,1913788,2241321,6fe820b270ec68f6aa9c643250cb1c12dd2e2f72deaad354339f65bc39602c8a
ll:2344791:seg0001,ll:2344791,4cb834fa4d9f2912e26cecb70141cb1d54706df861c915c39baed0dff280d7ea,0,452521,452521,4cb834fa4d9f2912e26cecb70141cb1d54706df861c915c39baed0dff280d7ea,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,gutenberg_previous_pool:pg45803;gutenberg_resolved:45803,RACCONTI STORICI E MORALI DI CESARE CANTÙ TERZA EDIZIONE MILANO LIBRERIA EDITRICE DI EDUCAZIONE E D'ISTRUZIONE DI PAOLO,privati e le capiglie coi governanti; e conserveremo le orecchie: se anche non potremo attaccarvi gli orecchini. FINE.,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344812:seg0001,ll:2344812,d58e1d3c363597113e20d1d5754fb1445a0a7ce29fc0b298709f29f921549ec1,0,106754,106754,d58e1d3c363597113e20d1d5754fb1445a0a7ce29fc0b298709f29f921549ec1,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"Il Drago E cinque altre Novelle per fanciulli di Luigi Capuana IL DRAGO — Uh! Il Drago! Le due bambine, che s’erano mess","sentimento della paura. E quando gli capitava, ripeteva alla sua volta ai compagni: — Non bisogna aver paura di niente.",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,2241322,2350503,d58e1d3c363597113e20d1d5754fb1445a0a7ce29fc0b298709f29f921549ec1
ll:2344830:seg0001,ll:2344830,666d1e887e1fb9bec57faaab3a19a0904b3e2bae97936f58c6111ec22103351e,0,184963,184963,666d1e887e1fb9bec57faaab3a19a0904b3e2bae97936f58c6111ec22103351e,include_broader_text,nineteenth_century_bridge,retained_primary_text,,SCHIACCIANOCI ED ALTRI RACCONTI di Luigi Capuana SCHIACCIANOCI Benedetti ragazzi! Il teatro dei burattini ora non bastav,"gli aveva colmato di confetti, diceva contento al servitore: Oh, questi qui son più di cinque soldi!... Povero nonno! —",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,2350504,2539374,666d1e887e1fb9bec57faaab3a19a0904b3e2bae97936f58c6111ec22103351e
ll:2344833:seg0001,ll:2344833,cdd9520ec692adb46e6e2a6e0a636eb1c7afa42e11566a270d95af3f50d6fbc9,0,1074505,1074505,cdd9520ec692adb46e6e2a6e0a636eb1c7afa42e11566a270d95af3f50d6fbc9,include_broader_text,nineteenth_century_bridge,retained_primary_text,,LUIGI CAPUANA C'ERA UNA VOLTA... FIABE Ai miei cari nipotini Prefazione Queste fiabe son nate così. Dopo averne scritta,"Si odono salir, da fuori, nuove gioconde acclamazioni.) IL GIOVANE RE, LA GIOVANE REGINA: Grazie! Grazie, Gran Mago!...",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,2539375,3636549,cdd9520ec692adb46e6e2a6e0a636eb1c7afa42e11566a270d95af3f50d6fbc9
ll:2344854:seg0001,ll:2344854,20a61f45d237e369aaafd84e8de7988455d3b5bf390170fc3bea125d7f94fc34,0,32,32,36d2767ad39118f947020838e2a9b8162a3ede88f58fbef2cb719f9c89ecadc0,exclude_no_substantial_unique_material_after_canonicalization,excluded,retained_primary_text,,Rime e ritmi di Giosue Carducci,Rime e ritmi di Giosue Carducci,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344854:seg0002,ll:2344854,20a61f45d237e369aaafd84e8de7988455d3b5bf390170fc3bea125d7f94fc34,32,48311,48279,41268a155e97ee310bc779b394a12bfeeb7cacb142dc95daac85d5f46130fae9,exclude_embedded_canonical_text,excluded,embedded_text_exists_in_bibit,bibit:bibit000521,"ALLA SIGNORINA MARIA A. O Piccola Maria, Di versi a te che importa? Esce la poesia, O piccola Maria, Quando malinconia B","ga pur l’anima mia Il tuo riso, o sacra luce, o divina poesia! Il tuo canto, o padre Omero, Pria che l’ombra avvolgami!",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344854:seg0003,ll:2344854,20a61f45d237e369aaafd84e8de7988455d3b5bf390170fc3bea125d7f94fc34,48311,48458,147,6508fc038960f89c2cb2684bf2286902b6d1c89db1ed8b435f23ceeb598d2de7,exclude_no_substantial_unique_material_after_canonicalization,excluded,retained_primary_text,,"CONGEDO Fior tricolore, Tramontano le stelle in mezzo al mare E si spengono i canti entro il mio core. DELLA CANZONE DI",montano le stelle in mezzo al mare E si spengono i canti entro il mio core. DELLA CANZONE DI LEGNANO DI GIOSUE CARDUCCI,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344854:seg0004,ll:2344854,20a61f45d237e369aaafd84e8de7988455d3b5bf390170fc3bea125d7f94fc34,48458,53399,4941,42bcde7d529932397bf445f687fdcc8e4150a64e11f17fb487fc7ec943541941,exclude_embedded_canonical_text,excluded,embedded_text_exists_in_bibit,bibit:bibit001121,PARTE I [1879] IL PARLAMENTO I. Sta Federico imperatore in Como. Ed ecco un messaggero entra in Milano Da Porta Nova a b,avranno Una dolce novella in purgatorio: E la rechi pur io!» Ma il popol dice: «Fia meglio i messi imperïali.» Il sole,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344854:seg0005,ll:2344854,20a61f45d237e369aaafd84e8de7988455d3b5bf390170fc3bea125d7f94fc34,53399,53433,34,7740c7faac1b54fb97a229869c6e79a4db025c361a4b8e569c8d03943736e09a,exclude_no_substantial_unique_material_after_canonicalization,excluded,retained_primary_text,,Ridea calando dietro il Resegone.,Ridea calando dietro il Resegone.,inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2344942:seg0001,ll:2344942,914888c9d087c753a021d3757a26e9b2f71491fc496ebba07a5c380ac6f8ee3a,0,27512,27512,914888c9d087c753a021d3757a26e9b2f71491fc496ebba07a5c380ac6f8ee3a,include_broader_text,historical_non_sonnet_poetry,retained_primary_text,,"SONETTI DEL RISOLUTO. Nuovamente ricorretti. Duo contrarij desir m'empiono il seno, Potente ognuno à far troncar la vita","ca, Celata, Fuso ancor ci sono, Gonfiar Pallone, Immagin', Carrivolo Quarto, Fiato, Ombra, & la mia Conditione. IL FINE",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,455052,482834,914888c9d087c753a021d3757a26e9b2f71491fc496ebba07a5c380ac6f8ee3a
ll:2344960:seg0001,ll:2344960,f0becb4542edd2b20a9b7e76831286fc6af4a836daf6f116d406e9e3ca5296a7,0,380977,380977,f0becb4542edd2b20a9b7e76831286fc6af4a836daf6f116d406e9e3ca5296a7,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"L'EREDITÀ FERRAMONTI Ho intrapreso un'opera vasta di osservazione, nella quale i punti d'ombra e di luce si avvicendano","nella carriera politica, facendosi eleggere deputato. Nell'intimità, Teta gli prodigava adorazioni idolatre... - FINE -",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,3636550,4021794,f0becb4542edd2b20a9b7e76831286fc6af4a836daf6f116d406e9e3ca5296a7
ll:2344978:seg0001,ll:2344978,3198798dad5432c5d462363bc902043cf17bee8c2b5486903d5ba3ecc026c164,0,53231,53231,3198798dad5432c5d462363bc902043cf17bee8c2b5486903d5ba3ecc026c164,include_broader_text,nineteenth_century_bridge,retained_primary_text,,I. LA RUPE DELLA ZITA Camminavamo a rilento; io su di un povero cavallo da nolo e il mio vetturino a piedi. Un sentieruz,"e il prete, che doveva essere vescovo di Valva e Sulmona. Questo racconto forse è storia ed è in voce di leggenda. FINE",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4021795,4075955,3198798dad5432c5d462363bc902043cf17bee8c2b5486903d5ba3ecc026c164
ll:2345022:seg0001,ll:2345022,116126d1ab6989350fcecd6b3b4c730fa9489bb6b4c68dbf99e0606cc591cfce,0,45234,45234,116126d1ab6989350fcecd6b3b4c730fa9489bb6b4c68dbf99e0606cc591cfce,exclude_full_source_duplicate,excluded,existing_corpus_has_canonical_complete_text,bibit:bibit000139;gutenberg_previous_pool:pg52484,"PINOCCHIO DETTO LA STELLA DELLA DANZA IL TEATRO SARÀ ILLUMINATO A GIORNO Quella sera, come potete figurarvelo, un’ora p","– Com’ero buffo, quand’ero un burattino!... e come ora son contento di essere diventato un ragazzino perbene!... Fine.",inactive_pending_cross_archive_freeze,not_materialized,,,,
ll:2345024:seg0001,ll:2345024,c2ff91c4d6198d9aff69cf271211c6fea92d7770eeb0b279a144f2639d0c98bc,0,135595,135595,c2ff91c4d6198d9aff69cf271211c6fea92d7770eeb0b279a144f2639d0c98bc,include_broader_text,nineteenth_century_bridge,retained_primary_text,,"I ragazzi grandi PARTE PRIMA - Bettina, accendi subito il caminetto - disse Clarenza, entrando in salotto e volgendo la","a la notte! Meno male che la sera dopo andò a letto alle dieci, e si svegliò la mattina seguente a mezzogiorno preciso!",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4075956,4212838,c2ff91c4d6198d9aff69cf271211c6fea92d7770eeb0b279a144f2639d0c98bc
ll:2345025:seg0001,ll:2345025,8e25c14abd4079dd7772aae2dc17eaedbd2bea36983ba6e82d0354b8e793da3c,0,215421,215421,8e25c14abd4079dd7772aae2dc17eaedbd2bea36983ba6e82d0354b8e793da3c,include_broader_text,nineteenth_century_bridge,retained_primary_text,,L'omino anticipato. Ossia la storia di tutti quei ragazzi che vogliono parere uomini prima del tempo. 1. Il signor Gigin,"di ragionarci sopra, finirono per persuadersi che il loro diavolo persecutore doveva essere stato lo zio Eugenio. FINE",inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4212839,4434944,8e25c14abd4079dd7772aae2dc17eaedbd2bea36983ba6e82d0354b8e793da3c
