ebook_id,title,authors,author_birth_years,author_death_years,subjects,bookshelves,preliminary_role,period_bucket,inventory_status,landing_page_url,plain_text_url,fetched_url,cache_status,fetch_error,raw_character_count,cleaned_character_count,gutenberg_release_years,date_evidence_json,language_variety_evidence_json,selected_evidence_kind,selected_evidence_year_start,selected_evidence_year_end,selected_evidence_text,evidence_confidence,resolved_period_bucket,resolved_role,automatic_decision,resolution_status,manual_review_reasons
22501,Fino a Dogali,"Oriani, Alfredo",1852,1909,Essays,Category: Historical Novels;Category: Novels;IT Scienze politiche,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22501,https://www.gutenberg.org/ebooks/22501.txt.utf-8,https://www.gutenberg.org/ebooks/22501.txt.utf-8,hit,,574154,554672,2007;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1889,""year_end"":1889,""text"":""C. CHIESA & F. GUINDANI | LIPSIA e VIENNA. F. A. Brockhaus--BERLINO. A. Asher e C. | PARIGI. Veuve Boyveau--NAPOLI. Ernesto Anfossi | 1889 | [Occhiello] | FINO A DOGALI | [Frontespizio]"",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1889,""year_end"":1889,""text"":""CHIESA & GUINDANI | LIPSIA e VIENNA. F. A. Brockhaus--BERLINO. A. Asher e C. | PARIGI, Veuve Boyveau--NAPOLI. Ernesto Anfossi | 1889 | [Verso] | PROPRIETÀ LETTERARIA | Milano--Stabilimento Tip. E. Trevisini--Roma"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1889,1889,C. CHIESA & F. GUINDANI | LIPSIA e VIENNA. F. A. Brockhaus--BERLINO. A. Asher e C. | PARIGI. Veuve Boyveau--NAPOLI. Ernesto Anfossi | 1889 | [Occhiello] | FINO A DOGALI | [Frontespizio],medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
22502,Economisti del cinque e seicento,"Montanari, Geminiano;Scaruffi, Gasparo;Serra, Antonio, active 1613",1633;1519;,1687;1584;,Economics;Money,Category: Economics;Category: History - Early Modern (c. 1450-1750);IT Economia,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/22502,https://www.gutenberg.org/ebooks/22502.txt.utf-8,https://www.gutenberg.org/ebooks/22502.txt.utf-8,hit,,827616,807937,2007;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1913,""year_end"":1913,""text"":""BARI | GIUS. LATERZA & FIGLI | TIPOGRAFI-EDITORI-LIBRAI | 1913 | [Verso] | PROPRIETÁ LETTERARIA | MARZO MCMXIII--34324"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
22503,Piccoli eroi: Libro per i ragazzi,"Treves, Virginia",1849,1916,Children -- Conduct of life -- Juvenile fiction;Siblings -- Juvenile fiction,Category: Children & Young Adult Reading;Category: Novels;IT Letteratura per ragazzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22503,https://www.gutenberg.org/ebooks/22503.txt.utf-8,https://www.gutenberg.org/ebooks/22503.txt.utf-8,hit,,322250,302686,2007;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1892,""year_end"":1892,""text"":""_LIBRO PER I RAGAZZI_ | MILANO | FRATELLI TREVES, EDITORI | 1892. | [Verso] | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1892,1892,"_LIBRO PER I RAGAZZI_ | MILANO | FRATELLI TREVES, EDITORI | 1892. | [Verso] | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
22504,Il mistero del poeta,"Fogazzaro, Antonio",1842,1911,Italian fiction -- 19th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22504,https://www.gutenberg.org/ebooks/22504.txt.utf-8,https://www.gutenberg.org/ebooks/22504.txt.utf-8,hit,,384615,365031,2007;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1888,""year_end"":1888,""text"":""MILANO | GIUSEPPE GALLI, LIBRAIO-EDITORE | _Galleria Vitt. Eman., 17 e 80_ | 1888 | [Occhiello] | IL MISTERO DEL POETA | [Frontespizio]"",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1888,""year_end"":1888,""text"":""MILANO | GIUSEPPE GALLI, LIBRAIO-EDITORE | _Galleria Vitt. Eman., 17 e 80_ | 1888 | [Verso] | PROPRIETÀ LETTERARIA | Milano--Tip. Filippo Poncelletti, Via Broletto, 13."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1888,1888,"MILANO | GIUSEPPE GALLI, LIBRAIO-EDITORE | _Galleria Vitt. Eman., 17 e 80_ | 1888 | [Occhiello] | IL MISTERO DEL POETA | [Frontespizio]",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
22505,Riconciliazione,"Guidi, Tommasina",1833,1903,Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22505,https://www.gutenberg.org/ebooks/22505.txt.utf-8,https://www.gutenberg.org/ebooks/22505.txt.utf-8,hit,,141145,121654,2007;2021,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
22506,Le tre valli della Sicilia,"Sangiorgio, Gaetano",1843,1910,Fiction,Category: Historical Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22506,https://www.gutenberg.org/ebooks/22506.txt.utf-8,https://www.gutenberg.org/ebooks/22506.txt.utf-8,hit,,149339,129722,2007;2021,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
22507,Romanzo d'una signorina per bene,"Vertua Gentile, Anna",1850,1926,Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22507,https://www.gutenberg.org/ebooks/22507.txt.utf-8,https://www.gutenberg.org/ebooks/22507.txt.utf-8,hit,,210056,190493,2007;2021,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
22641,Lucifero,"Rapisardi, Mario",1844,1912,Poetry,"Category: Mythology, Legends & Folklore;Category: Philosophy & Ethics;Category: Poetry;IT Poesia",historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22641,https://www.gutenberg.org/ebooks/22641.txt.utf-8,https://www.gutenberg.org/ebooks/22641.txt.utf-8,hit,,415724,396302,2007,"[{""kind"":""title_page_edition_year"",""year_start"":1877,""year_end"":1877,""text"":""MILANO, | LIBRERIA EDITRICE G. BRIGOLA. | Corso Vittorio Emanuele, 26. | 1877. | PROPRIETÀ LETTERARIA. | _Coi tipi di G. Bernardoni._ | I"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1877,1877,"MILANO, | LIBRERIA EDITRICE G. BRIGOLA. | Corso Vittorio Emanuele, 26. | 1877. | PROPRIETÀ LETTERARIA. | _Coi tipi di G. Bernardoni._ | I",medium,nineteenth_century_bridge,historical_non_sonnet_poetry_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
22642,L'Innocente,"D'Annunzio, Gabriele",1863,1938,Italian fiction -- 19th century,Banned Books from Anne Haight's list;Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/22642,https://www.gutenberg.org/ebooks/22642.txt.utf-8,https://www.gutenberg.org/ebooks/22642.txt.utf-8,hit,,509592,490235,2007;2013,"[{""kind"":""title_page_edition_year"",""year_start"":1899,""year_end"":1899,""text"":""_Nono migliaio_ | MILANO | FRATELLI TREVES, EDITORI | 1899. | [Verso] | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1899,1899,"_Nono migliaio_ | MILANO | FRATELLI TREVES, EDITORI | 1899. | [Verso] | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
23297,La Gioconda,"D'Annunzio, Gabriele",1863,1938,Italian drama -- 19th century;Tragedies (Drama),Banned Books from Anne Haight's list;Category: Plays/Films/Dramas;IT Teatro in prosa,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/23297,https://www.gutenberg.org/ebooks/23297.txt.utf-8,https://www.gutenberg.org/ebooks/23297.txt.utf-8,hit,,144661,125349,2007,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
24072,First Italian Readings,Various,,,Italian language -- Readers,Category: Language & Communication;Category: Teaching & Education;Children's Instructional Books;IT Linguistica,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/24072,https://www.gutenberg.org/ebooks/24072.txt.utf-8,https://www.gutenberg.org/ebooks/24072.txt.utf-8,hit,,350792,331436,2007,"[{""kind"":""copyright_year"",""year_start"":1897,""year_end"":1897,""text"":""Copyright, 1897."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,edition_proves_pre_1901_eligibility_but_work_period_is_ambiguous
25175,I sogni dell'Anarchico,"Mioni, Ugo",1870,1935,Italian fiction -- 20th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25175,https://www.gutenberg.org/ebooks/25175.txt.utf-8,https://www.gutenberg.org/ebooks/25175.txt.utf-8,hit,,239284,219774,2008;2021,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
25176,Diritti dell'Anima,"Giacosa, Giuseppe",1847,1906,Italian drama,Category: Plays/Films/Dramas;IT Teatro in prosa,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25176,https://www.gutenberg.org/ebooks/25176.txt.utf-8,https://www.gutenberg.org/ebooks/25176.txt.utf-8,hit,,64416,44915,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1900,""year_end"":1900,""text"":""_Commedia in un atto in prosa._ | MILANO | FRATELLI TREVES, EDITORI | 1900. | Ad Antonio Fogazzaro | con affetto fraterno | _Giuseppe Giacosa._"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1900,1900,"_Commedia in un atto in prosa._ | MILANO | FRATELLI TREVES, EDITORI | 1900. | Ad Antonio Fogazzaro | con affetto fraterno | _Giuseppe Giacosa._",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
25177,Tristi Amori,"Giacosa, Giuseppe",1847,1906,Italian drama,Category: Plays/Films/Dramas;IT Teatro in prosa,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25177,https://www.gutenberg.org/ebooks/25177.txt.utf-8,https://www.gutenberg.org/ebooks/25177.txt.utf-8,hit,,126935,107458,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1900,""year_end"":1900,""text"":""_Commedia in tre atti in prosa._ | MILANO | FRATELLI TREVES, EDITORI | 1900. | ALL'AMICO | PIETRO COSTA | SCULTORE"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1900,1900,"_Commedia in tre atti in prosa._ | MILANO | FRATELLI TREVES, EDITORI | 1900. | ALL'AMICO | PIETRO COSTA | SCULTORE",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
25180,La favorita del Mahdi,"Salgari, Emilio",1862,1911,"Adventure stories;Mahdi, Muhammad Ahmad, 1848-1885 -- Fiction",Category: Adventure;Category: Historical Novels;Category: Novels;IT Letteratura per ragazzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25180,https://www.gutenberg.org/ebooks/25180.txt.utf-8,https://www.gutenberg.org/ebooks/25180.txt.utf-8,hit,,724361,704849,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1911,""year_end"":1911,""text"":""Il Mahdi | MILANO | CASA EDITRICE BIETTI | 1911 | PROPRIETÀ LETTERARIA | _Tipografia Casa Editrice Bietti--Milano_ | LA FAVORITA DEL MAHDI"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
25181,Castel Gavone: Storia del secolo XV,"Barrili, Anton Giulio",1836,1908,Historical fiction,Category: Historical Novels;IT Romanzi storici,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25181,https://www.gutenberg.org/ebooks/25181.txt.utf-8,https://www.gutenberg.org/ebooks/25181.txt.utf-8,hit,,506926,487353,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1875,""year_end"":1875,""text"":""ANTON GIULIO BARRILI | MILANO | FRATELLI TREVES, EDITORI | 1875. | Stabilimento Fratelli Treves | A Santo Saccomanno. | _A te, valoroso artista, il cui scalpello sa infondere nel marmo tanta"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1875,1875,"ANTON GIULIO BARRILI | MILANO | FRATELLI TREVES, EDITORI | 1875. | Stabilimento Fratelli Treves | A Santo Saccomanno. | _A te, valoroso artista, il cui scalpello sa infondere nel marmo tanta",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
25182,Documenti Umani,"De Roberto, Federico",1861,1927,"Italian fiction -- 19th century;Short stories, Italian",Category: Novels;IT Racconti,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25182,https://www.gutenberg.org/ebooks/25182.txt.utf-8,https://www.gutenberg.org/ebooks/25182.txt.utf-8,hit,,391394,371902,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1888,""year_end"":1888,""text"":""DOCUMENTI UMANI | MILANO | FRATELLI TREVES, EDITORI | 1888. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._ | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":4},""sample_character_count"":20000}",title_page_edition_year,1888,1888,"DOCUMENTI UMANI | MILANO | FRATELLI TREVES, EDITORI | 1888. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._ | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
25197,"Mentana e il dito di Dio: Episodi narrati dal superstite Ettore Pozzi - Seconda edizione, con importanti aggiunte fatte dall'Autore","Pozzi, Ernesto",1843,1904,"Mentana, Battle of, Mentana, Italy, 1867;Papal States -- History -- 1815-1870",Category: Biographies;Category: History - European;Category: History - Modern (1750+);IT Storia,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25197,https://www.gutenberg.org/ebooks/25197.txt.utf-8,https://www.gutenberg.org/ebooks/25197.txt.utf-8,hit,,108028,88492,2008,"[{""kind"":""title_page_edition_year"",""year_start"":1889,""year_end"":1889,""text"":""_e col ritratto del medesimo_ | MILANO | ULISSE LOMBARDI, EDITORE | 1889. | PROPRIETÀ LETTERARIA E ARTISTICA RISERVATA | Milano, Tipografia degli Operai (Società cooperativa). | Limpido raggio sulla bassa marea de' tempi che volgono, ricompare"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1889,1889,"_e col ritratto del medesimo_ | MILANO | ULISSE LOMBARDI, EDITORE | 1889. | PROPRIETÀ LETTERARIA E ARTISTICA RISERVATA | Milano, Tipografia degli Operai (Società cooperativa). | Limpido raggio sulla bassa marea de' tempi che volgono, ricompare",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
25209,I ladri della pace,"Bianchi, Arturo",1856,1939,Italian fiction -- 19th century,Category: Historical Novels;Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25209,https://www.gutenberg.org/ebooks/25209.txt.utf-8,https://www.gutenberg.org/ebooks/25209.txt.utf-8,hit,,330271,310767,2008;2021,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
25210,Distruzione: Poema Futurista,"Marinetti, F. T.",1876,1944,Poetry,Category: Poetry;IT Poesia,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25210,https://www.gutenberg.org/ebooks/25210.txt.utf-8,https://www.gutenberg.org/ebooks/25210.txt.utf-8,hit,,207730,188236,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1911,""year_end"":1911,""text"":""EDIZIONI FUTURISTE | DI \""POESIA\"" | MILANO--VIA SENATO, 2 | 1911 | PROPRIETÀ LETTERARIA | POLIGRAFIA ITALIANA (Società Anonima)--MILANO--Via Stella, 9 | DEDICA"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
25211,"Il processo e l'assoluzione di ""Mafarka il Futurista""","Capuana, Luigi;Marinetti, F. T.;Barzilai, Salvatore;Cappa, Innocenzo;Sarfatti, Cesare",1839;1876;;1875;,1915;1944;;1954;,"Futurism (Literary movement);Marinetti, Filippo Tommaso, 1876-1944. Mafarka le futuriste",Category: Art;Category: History - Modern (1750+);IT Legge,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/25211,https://www.gutenberg.org/ebooks/25211.txt.utf-8,https://www.gutenberg.org/ebooks/25211.txt.utf-8,hit,,197045,177449,2008;2021,[],"{""marker_counts"":{""milanese"":4},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
25265,Il cristianesimo e la religione di domani,"Murri, Romolo",1870,1944,Church and state,Category: Philosophy & Ethics;Category: Religion/Spirituality;IT Religione e Spiritualità,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25265,https://www.gutenberg.org/ebooks/25265.txt.utf-8,https://www.gutenberg.org/ebooks/25265.txt.utf-8,hit,,108090,88645,2008;2021,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
25285,Dal cellulare a Finalborgo,"Valera, Paolo",1850,1926,Anarchists -- Italy -- Biography,Category: Novels;IT Biografie,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25285,https://www.gutenberg.org/ebooks/25285.txt.utf-8,https://www.gutenberg.org/ebooks/25285.txt.utf-8,hit,,530365,510766,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1899,""year_end"":1899,""text"":""MILANO | TIPOGRAFIA DEGLI OPERAI (SOC. COOPERATIVA) | _Corso Vittorio Emanuele_ 12-16 | 1899 | ALLA | MIA BUONA MARIA | __L'inverniciatore descrive il camerotto di S. Fedele.__"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1899,1899,MILANO | TIPOGRAFIA DEGLI OPERAI (SOC. COOPERATIVA) | _Corso Vittorio Emanuele_ 12-16 | 1899 | ALLA | MIA BUONA MARIA | __L'inverniciatore descrive il camerotto di S. Fedele.__,medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
25312,Nabuco,"Fontana, Ferdinando",1850,1919,Italian drama,Category: History - Ancient;Category: Plays/Films/Dramas;Category: Poetry;IT Teatro in versi,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25312,https://www.gutenberg.org/ebooks/25312.txt.utf-8,https://www.gutenberg.org/ebooks/25312.txt.utf-8,hit,,136727,117275,2008;2021,[],"{""marker_counts"":{""vernacular"":2},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
25587,I drammi de' campi: Padre Don Giuseppe—La vendetta—Proprietari e fittaiuoli— Sequestro.,"Raga, Emilio",,,Italian fiction,Category: Novels;IT Racconti,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/25587,https://www.gutenberg.org/ebooks/25587.txt.utf-8,https://www.gutenberg.org/ebooks/25587.txt.utf-8,hit,,574831,555337,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1886,""year_end"":1886,""text"":""MILANO | _Emilio Quadrio, Editore_ | Via Rastrelli, 8. | 1886. | PROPRIETÀ LETTERARIA | _L'Edizione è stampata su carta Filadelfia filogranata_ E. Q. | PADRE DON GIUSEPPE"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,edition_proves_pre_1901_eligibility_but_work_period_is_ambiguous
25605,I misteri del processo Monti e Tognetti,"Sanvittore, Gaetano",,,Lawsuits -- Fiction;Vatican -- Fiction,Category: Historical Novels;IT Romanzi,date_and_role_review,unknown,review_missing_period_evidence,https://www.gutenberg.org/ebooks/25605,https://www.gutenberg.org/ebooks/25605.txt.utf-8,https://www.gutenberg.org/ebooks/25605.txt.utf-8,hit,,450906,431377,2008,"[{""kind"":""copyright_year"",""year_start"":1863,""year_end"":1863,""text"":""Proprietà letteraria, a norma della legge 25 giugno 1863, N. 2337."",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1867,""year_end"":1867,""text"":""con un viso da buon uomo, su cui stavano dipinte le afflizioni di una | vita stentata, il quale rispondeva appunto al nome di don Omobono, | sgambettava per le vie di Roma, nella mattina del giorno 22 ottobre | 1867. | Il suo cappello colle ale disfatte, il suo abito stretto e monco, le | calze di un nero rossastro, e le scarpe scalcagnate attestavano lo | stato poco florido delle sue finanze; mentre i lineamenti del suo"",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1869,""year_end"":1869,""text"":""MILANO | Presso CESARE CIOFFI, Editore | Via S. Zeno, N. 7. | 1869 | Proprietà letteraria, a norma della legge 25 giugno 1863, N. 2337. | Tip Guglielmini. | MONTI E TOGNETTI"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,edition_proves_pre_1901_eligibility_but_work_period_is_ambiguous
25614,Ermanno Raeli,"De Roberto, Federico",1861,1927,Italian fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/25614,https://www.gutenberg.org/ebooks/25614.txt.utf-8,https://www.gutenberg.org/ebooks/25614.txt.utf-8,hit,,284905,265423,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1889,""year_end"":1889,""text"":""CHIESA & GUINDANI | LIPSIA e VIENNA, F. A. Brockhaus--BERLINO, A. Asher e C. | PARIGI, Veuve Boyveau--NAPOLI, Ernesto Anfossi | 1889 | DELLO STESSO AUTORE | LA SORTE, Catania, Giannotta, 1887 L. 3 -- | DOCUMENTI UMANI, Milano, Treves, 1889 » 3,50"",""confidence"":""medium""}]","{""marker_counts"":{""sicilian"":1},""sample_character_count"":20000}",title_page_edition_year,1889,1889,"CHIESA & GUINDANI | LIPSIA e VIENNA, F. A. Brockhaus--BERLINO, A. Asher e C. | PARIGI, Veuve Boyveau--NAPOLI, Ernesto Anfossi | 1889 | DELLO STESSO AUTORE | LA SORTE, Catania, Giannotta, 1887 L. 3 -- | DOCUMENTI UMANI, Milano, Treves, 1889 » 3,50",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
26166,Il partito radicale e il radicalismo italiano,"Murri, Romolo",1870,1944,Italy -- Politics and government,Category: History - European;Category: Politics;IT Scienze politiche,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/26166,https://www.gutenberg.org/ebooks/26166.txt.utf-8,https://www.gutenberg.org/ebooks/26166.txt.utf-8,hit,,145351,125920,2008,[],"{""marker_counts"":{""dialect"":1},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence
26171,La volpe di Sparta,"Zùccoli, Luciano",1868,1929,Italian fiction -- 20th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/26171,https://www.gutenberg.org/ebooks/26171.txt.utf-8,https://www.gutenberg.org/ebooks/26171.txt.utf-8,hit,,200058,180558,2008;2021,"[{""kind"":""copyright_year"",""year_start"":1916,""year_end"":1916,""text"":""Copyright by Fratelli Treves, 1916."",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1916,""year_end"":1916,""text"":""LUCIANO ZÙCCOLI | MILANO | FRATELLI TREVES, EDITORI | 1916. | LA VOLPE DI SPARTA. | OPERE DI LUCIANO ZÙCCOLI | Romanzi:"",""confidence"":""medium""},{""kind"":""title_page_edition_year"",""year_start"":1916,""year_end"":1916,""text"":""LUCIANO ZÙCCOLI | MILANO | FRATELLI TREVES, EDITORI | 1916. | PROPRIETÀ LETTERARIA. | _I diritti di riproduzione e di traduzione sono riservati per | tutti i paesi, compresi la Svezia, la Norvegia e l'Olanda._"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication
27156,Fior di passione,"Serao, Matilde",1856,1927,"Italian fiction;Short stories, Italian",Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/27156,https://www.gutenberg.org/ebooks/27156.txt.utf-8,https://www.gutenberg.org/ebooks/27156.txt.utf-8,hit,,263862,244426,2008;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1888,""year_end"":1888,""text"":""MILANO | GIUSEPPE GALLI, EDITORE | _Galleria Vittorio Emanuele, 17 e 80_ | 1888. | PROPRIETÀ LETTERARIA | _Tip. Filippo Poncelletti--Via Broletto 13_ | NOVELLA D'AMORE."",""confidence"":""medium""}]","{""marker_counts"":{""neapolitan"":4},""sample_character_count"":20000}",title_page_edition_year,1888,1888,"MILANO | GIUSEPPE GALLI, EDITORE | _Galleria Vittorio Emanuele, 17 e 80_ | 1888. | PROPRIETÀ LETTERARIA | _Tip. Filippo Poncelletti--Via Broletto 13_ | NOVELLA D'AMORE.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,
